psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat,psi_d,x_d,y_d
6.350690,0.199913,3.219240,-1.898396,6.350683,3.218995,-1.904085,0.203499,0.067833,3.216358,-1.893727
6.350737,0.199913,3.221235,-1.898261,6.350730,3.220989,-1.903950,0.203499,0.067880,3.218353,-1.893591
6.350784,0.199913,3.223230,-1.898126,6.350777,3.222983,-1.903816,0.203498,0.067926,3.220347,-1.893456
6.350831,0.199913,3.225224,-1.897991,6.350823,3.224977,-1.903681,0.203497,0.067973,3.222341,-1.893320
6.350878,0.199913,3.227219,-1.897855,6.350870,3.226971,-1.903546,0.203496,0.068020,3.224336,-1.893184
6.350924,0.199913,3.229213,-1.897720,6.350917,3.228965,-1.903410,0.203495,0.068067,3.226330,-1.893048
6.350971,0.199913,3.231208,-1.897585,6.350964,3.230960,-1.903275,0.203494,0.068114,3.228324,-1.892912
6.351018,0.199913,3.233202,-1.897449,6.351011,3.232954,-1.903140,0.203493,0.068161,3.230318,-1.892776
6.351065,0.199913,3.235197,-1.897313,6.351058,3.234948,-1.903004,0.203492,0.068207,3.232313,-1.892640
6.351112,0.199913,3.237191,-1.897178,6.351105,3.236942,-1.902869,0.203492,0.068254,3.234307,-1.892504
6.351159,0.199913,3.239186,-1.897042,6.351151,3.238936,-1.902733,0.203491,0.068301,3.236301,-1.892367
6.351206,0.199913,3.241180,-1.896906,6.351198,3.240930,-1.902598,0.203490,0.068348,3.238296,-1.892231
6.351253,0.199913,3.243175,-1.896770,6.351245,3.242924,-1.902462,0.203489,0.068395,3.240290,-1.892094
6.351299,0.199913,3.245169,-1.896634,6.351292,3.244918,-1.902326,0.203488,0.068442,3.242284,-1.891958
6.351346,0.199913,3.247164,-1.896497,6.351339,3.246912,-1.902190,0.203487,0.068489,3.244278,-1.891821
6.351393,0.199913,3.249158,-1.896361,6.351386,3.248906,-1.902054,0.203486,0.068536,3.246273,-1.891684
6.351440,0.199913,3.251153,-1.896225,6.351433,3.250900,-1.901918,0.203485,0.068582,3.248267,-1.891547
6.351487,0.199913,3.253147,-1.896088,6.351480,3.252894,-1.901781,0.203485,0.068629,3.250261,-1.891410
6.351534,0.199913,3.255142,-1.895952,6.351527,3.254888,-1.901645,0.203484,0.068676,3.252255,-1.891273
6.351581,0.199913,3.257136,-1.895815,6.351574,3.256882,-1.901509,0.203483,0.068723,3.254249,-1.891136
6.351628,0.199913,3.259131,-1.895678,6.351621,3.258876,-1.901372,0.203482,0.068770,3.256244,-1.890998
6.351675,0.199913,3.261125,-1.895541,6.351668,3.260870,-1.901235,0.203481,0.068817,3.258238,-1.890861
6.351722,0.199913,3.263119,-1.895404,6.351715,3.262864,-1.901099,0.203480,0.068864,3.260232,-1.890724
6.351769,0.199913,3.265114,-1.895267,6.351762,3.264857,-1.900962,0.203479,0.068911,3.262226,-1.890586
6.351816,0.199913,3.267108,-1.895130,6.351809,3.266851,-1.900825,0.203479,0.068958,3.264220,-1.890448
6.351863,0.199913,3.269103,-1.894993,6.351856,3.268845,-1.900688,0.203478,0.069005,3.266215,-1.890310
6.351910,0.199913,3.271097,-1.894856,6.351903,3.270839,-1.900551,0.203477,0.069052,3.268209,-1.890173
6.351957,0.199913,3.273091,-1.894718,6.351950,3.272833,-1.900414,0.203476,0.069099,3.270203,-1.890035
6.352005,0.199913,3.275086,-1.894581,6.351997,3.274827,-1.900276,0.203475,0.069146,3.272197,-1.889897
6.352052,0.199913,3.277080,-1.894443,6.352044,3.276821,-1.900139,0.203474,0.069193,3.274191,-1.889758
6.352099,0.199913,3.279075,-1.894305,6.352092,3.278815,-1.900002,0.203473,0.069240,3.276185,-1.889620
6.352146,0.199913,3.281069,-1.894168,6.352139,3.280809,-1.899864,0.203472,0.069287,3.278180,-1.889482
6.352193,0.199913,3.283063,-1.894030,6.352186,3.282803,-1.899726,0.203472,0.069334,3.280174,-1.889343
6.352240,0.199913,3.285058,-1.893892,6.352233,3.284797,-1.899589,0.203471,0.069382,3.282168,-1.889205
6.352287,0.199913,3.287052,-1.893754,6.352280,3.286790,-1.899451,0.203470,0.069429,3.284162,-1.889066
6.352334,0.199913,3.289046,-1.893616,6.352327,3.288784,-1.899313,0.203469,0.069476,3.286156,-1.888928
6.352381,0.199913,3.291041,-1.893477,6.352374,3.290778,-1.899175,0.203468,0.069523,3.288150,-1.888789
6.352429,0.199913,3.293035,-1.893339,6.352422,3.292772,-1.899037,0.203467,0.069570,3.290144,-1.888650
6.352476,0.199913,3.295029,-1.893201,6.352469,3.294766,-1.898899,0.203466,0.069617,3.292138,-1.888511
6.352523,0.199913,3.297024,-1.893062,6.352516,3.296760,-1.898760,0.203466,0.069664,3.294133,-1.888372
6.352570,0.199913,3.299018,-1.892923,6.352563,3.298753,-1.898622,0.203465,0.069711,3.296127,-1.888233
6.352617,0.199913,3.301012,-1.892785,6.352610,3.300747,-1.898483,0.203464,0.069759,3.298121,-1.888093
6.352665,0.199913,3.303007,-1.892646,6.352657,3.302741,-1.898345,0.203463,0.069806,3.300115,-1.887954
6.352712,0.199913,3.305001,-1.892507,6.352705,3.304735,-1.898206,0.203462,0.069853,3.302109,-1.887814
6.352759,0.199913,3.306995,-1.892368,6.352752,3.306729,-1.898067,0.203461,0.069900,3.304103,-1.887675
6.352806,0.199913,3.308990,-1.892229,6.352799,3.308723,-1.897929,0.203461,0.069947,3.306097,-1.887535
6.352854,0.199913,3.310984,-1.892090,6.352846,3.310716,-1.897790,0.203460,0.069995,3.308091,-1.887395
6.352901,0.199913,3.312978,-1.891950,6.352894,3.312710,-1.897651,0.203459,0.070042,3.310085,-1.887256
6.352948,0.199913,3.314972,-1.891811,6.352941,3.314704,-1.897511,0.203458,0.070089,3.312079,-1.887116
6.352995,0.199913,3.316967,-1.891672,6.352988,3.316698,-1.897372,0.203457,0.070136,3.314073,-1.886976
6.353043,0.199913,3.318961,-1.891532,6.353036,3.318691,-1.897233,0.203456,0.070184,3.316067,-1.886835
6.353090,0.199913,3.320955,-1.891392,6.353083,3.320685,-1.897094,0.203455,0.070231,3.318061,-1.886695
6.353137,0.199913,3.322949,-1.891253,6.353130,3.322679,-1.896954,0.203455,0.070278,3.320055,-1.886555
6.353185,0.199913,3.324944,-1.891113,6.353178,3.324673,-1.896814,0.203454,0.070325,3.322049,-1.886414
6.353232,0.199913,3.326938,-1.890973,6.353225,3.326666,-1.896675,0.203453,0.070373,3.324043,-1.886274
6.353279,0.199913,3.328932,-1.890833,6.353272,3.328660,-1.896535,0.203452,0.070420,3.326037,-1.886133
6.353327,0.199913,3.330926,-1.890693,6.353320,3.330654,-1.896395,0.203451,0.070467,3.328031,-1.885993
6.353374,0.199913,3.332921,-1.890552,6.353367,3.332648,-1.896255,0.203450,0.070515,3.330025,-1.885852
6.353421,0.199913,3.334915,-1.890412,6.353414,3.334641,-1.896115,0.203450,0.070562,3.332019,-1.885711
6.353469,0.199913,3.336909,-1.890272,6.353462,3.336635,-1.895975,0.203449,0.070609,3.334013,-1.885570
6.353516,0.199913,3.338903,-1.890131,6.353509,3.338629,-1.895835,0.203448,0.070657,3.336007,-1.885429
6.353563,0.199913,3.340897,-1.889991,6.353556,3.340622,-1.895694,0.203447,0.070704,3.338001,-1.885288
6.353611,0.199913,3.342891,-1.889850,6.353604,3.342616,-1.895554,0.203446,0.070751,3.339995,-1.885147
6.353658,0.199913,3.344886,-1.889709,6.353651,3.344610,-1.895413,0.203445,0.070799,3.341989,-1.885005
6.353706,0.199913,3.346880,-1.889568,6.353699,3.346603,-1.895273,0.203444,0.070846,3.343983,-1.884864
6.353753,0.199913,3.348874,-1.889427,6.353746,3.348597,-1.895132,0.203444,0.070894,3.345976,-1.884722
6.353801,0.199913,3.350868,-1.889286,6.353794,3.350591,-1.894991,0.203443,0.070941,3.347970,-1.884581
6.353848,0.199913,3.352862,-1.889145,6.353841,3.352584,-1.894850,0.203442,0.070988,3.349964,-1.884439
6.353896,0.199913,3.354856,-1.889004,6.353889,3.354578,-1.894709,0.203441,0.071036,3.351958,-1.884297
6.353943,0.199913,3.356851,-1.888862,6.353936,3.356572,-1.894568,0.203440,0.071083,3.353952,-1.884155
6.353991,0.199913,3.358845,-1.888721,6.353984,3.358565,-1.894427,0.203439,0.071131,3.355946,-1.884013
6.354038,0.199913,3.360839,-1.888580,6.354031,3.360559,-1.894286,0.203439,0.071178,3.357940,-1.883871
6.354086,0.199913,3.362833,-1.888438,6.354079,3.362553,-1.894144,0.203438,0.071226,3.359934,-1.883729
6.354133,0.199913,3.364827,-1.888296,6.354126,3.364546,-1.894003,0.203437,0.071273,3.361928,-1.883586
6.354181,0.199913,3.366821,-1.888154,6.354174,3.366540,-1.893861,0.203436,0.071321,3.363921,-1.883444
6.354228,0.199913,3.368815,-1.888012,6.354221,3.368533,-1.893720,0.203435,0.071368,3.365915,-1.883302
6.354276,0.199913,3.370809,-1.887870,6.354269,3.370527,-1.893578,0.203434,0.071416,3.367909,-1.883159
6.354323,0.199913,3.372803,-1.887728,6.354316,3.372521,-1.893436,0.203434,0.071463,3.369903,-1.883016
6.354371,0.199913,3.374797,-1.887586,6.354364,3.374514,-1.893294,0.203433,0.071511,3.371897,-1.882873
6.354418,0.199913,3.376791,-1.887444,6.354412,3.376508,-1.893152,0.203432,0.071558,3.373891,-1.882731
6.354466,0.199913,3.378786,-1.887302,6.354459,3.378501,-1.893010,0.203431,0.071606,3.375884,-1.882588
6.354514,0.199913,3.380780,-1.887159,6.354507,3.380495,-1.892868,0.203430,0.071654,3.377878,-1.882445
6.354561,0.199913,3.382774,-1.887016,6.354554,3.382488,-1.892726,0.203429,0.071701,3.379872,-1.882301
6.354609,0.199913,3.384768,-1.886874,6.354602,3.384482,-1.892583,0.203429,0.071749,3.381866,-1.882158
6.354656,0.199913,3.386762,-1.886731,6.354650,3.386475,-1.892441,0.203428,0.071796,3.383860,-1.882015
6.354704,0.199913,3.388756,-1.886588,6.354697,3.388469,-1.892298,0.203427,0.071844,3.385853,-1.881871
6.354752,0.199913,3.390750,-1.886445,6.354745,3.390463,-1.892155,0.203426,0.071892,3.387847,-1.881728
6.354799,0.199913,3.392744,-1.886302,6.354793,3.392456,-1.892013,0.203425,0.071939,3.389841,-1.881584
6.354847,0.199913,3.394738,-1.886159,6.354840,3.394450,-1.891870,0.203424,0.071987,3.391835,-1.881440
6.354895,0.199913,3.396732,-1.886016,6.354888,3.396443,-1.891727,0.203424,0.072034,3.393828,-1.881297
6.354943,0.199913,3.398726,-1.885873,6.354936,3.398437,-1.891584,0.203423,0.072082,3.395822,-1.881153
6.354990,0.199913,3.400720,-1.885729,6.354983,3.400430,-1.891441,0.203422,0.072130,3.397816,-1.881009
6.355038,0.199913,3.402714,-1.885586,6.355031,3.402423,-1.891297,0.203421,0.072178,3.399810,-1.880865
6.355086,0.199913,3.404708,-1.885442,6.355079,3.404417,-1.891154,0.203420,0.072225,3.401803,-1.880720
6.355133,0.199913,3.406702,-1.885298,6.355127,3.406410,-1.891011,0.203420,0.072273,3.403797,-1.880576
6.355181,0.199913,3.408696,-1.885155,6.355174,3.408404,-1.890867,0.203419,0.072321,3.405791,-1.880432
6.355229,0.199913,3.410689,-1.885011,6.355222,3.410397,-1.890724,0.203418,0.072368,3.407785,-1.880287
6.355277,0.199913,3.412683,-1.884867,6.355270,3.412391,-1.890580,0.203417,0.072416,3.409778,-1.880143
6.355324,0.199913,3.414677,-1.884723,6.355318,3.414384,-1.890436,0.203416,0.072464,3.411772,-1.879998
6.355372,0.199913,3.416671,-1.884578,6.355366,3.416378,-1.890292,0.203415,0.072512,3.413766,-1.879853
6.355420,0.199913,3.418665,-1.884434,6.355413,3.418371,-1.890148,0.203415,0.072559,3.415759,-1.879708
6.355468,0.199913,3.420659,-1.884290,6.355461,3.420365,-1.890004,0.203414,0.072607,3.417753,-1.879563
6.355516,0.199913,3.422653,-1.884145,6.355509,3.422358,-1.889860,0.203413,0.072655,3.419747,-1.879418
6.355564,0.199913,3.424647,-1.884001,6.355557,3.424351,-1.889716,0.203412,0.072703,3.421740,-1.879273
6.355611,0.199913,3.426641,-1.883856,6.355605,3.426345,-1.889571,0.203411,0.072751,3.423734,-1.879128
6.355659,0.199913,3.428635,-1.883711,6.355653,3.428338,-1.889427,0.203411,0.072798,3.425728,-1.878983
6.355707,0.199913,3.430629,-1.883567,6.355700,3.430331,-1.889282,0.203410,0.072846,3.427721,-1.878837
6.355755,0.199913,3.432622,-1.883422,6.355748,3.432325,-1.889138,0.203409,0.072894,3.429715,-1.878692
6.355803,0.199913,3.434616,-1.883277,6.355796,3.434318,-1.888993,0.203408,0.072942,3.431708,-1.878546
6.355851,0.199913,3.436610,-1.883132,6.355844,3.436312,-1.888848,0.203407,0.072990,3.433702,-1.878400
6.355899,0.199913,3.438604,-1.882986,6.355892,3.438305,-1.888703,0.203406,0.073038,3.435696,-1.878254
6.355947,0.199913,3.440598,-1.882841,6.355940,3.440298,-1.888558,0.203406,0.073086,3.437689,-1.878109
6.355995,0.199913,3.442592,-1.882696,6.355988,3.442292,-1.888413,0.203405,0.073133,3.439683,-1.877963
6.356042,0.199913,3.444586,-1.882550,6.356036,3.444285,-1.888268,0.203404,0.073181,3.441676,-1.877816
6.356090,0.199913,3.446579,-1.882405,6.356084,3.446278,-1.888122,0.203403,0.073229,3.443670,-1.877670
6.356138,0.199913,3.448573,-1.882259,6.356132,3.448272,-1.887977,0.203402,0.073277,3.445664,-1.877524
6.356186,0.199913,3.450567,-1.882113,6.356180,3.450265,-1.887832,0.203402,0.073325,3.447657,-1.877378
6.356234,0.199913,3.452561,-1.881967,6.356228,3.452258,-1.887686,0.203401,0.073373,3.449651,-1.877231
6.356282,0.199913,3.454555,-1.881821,6.356276,3.454252,-1.887540,0.203400,0.073421,3.451644,-1.877084
6.356330,0.199913,3.456548,-1.881675,6.356324,3.456245,-1.887395,0.203399,0.073469,3.453638,-1.876938
6.356378,0.199913,3.458542,-1.881529,6.356372,3.458238,-1.887249,0.203398,0.073517,3.455631,-1.876791
6.356426,0.199913,3.460536,-1.881383,6.356420,3.460231,-1.887103,0.203398,0.073565,3.457625,-1.876644
6.356474,0.199913,3.462530,-1.881237,6.356468,3.462225,-1.886957,0.203397,0.073613,3.459618,-1.876497
6.356522,0.199913,3.464524,-1.881090,6.356516,3.464218,-1.886810,0.203396,0.073661,3.461612,-1.876350
6.356571,0.199913,3.466517,-1.880944,6.356564,3.466211,-1.886664,0.203395,0.073709,3.463605,-1.876203
6.356619,0.199913,3.468511,-1.880797,6.356612,3.468204,-1.886518,0.203394,0.073757,3.465599,-1.876056
6.356667,0.199913,3.470505,-1.880650,6.356660,3.470198,-1.886371,0.203394,0.073805,3.467592,-1.875908
6.356715,0.199913,3.472499,-1.880503,6.356708,3.472191,-1.886225,0.203393,0.073853,3.469586,-1.875761
6.356763,0.199913,3.474492,-1.880356,6.356756,3.474184,-1.886078,0.203392,0.073901,3.471579,-1.875613
6.356811,0.199913,3.476486,-1.880209,6.356804,3.476177,-1.885932,0.203391,0.073949,3.473573,-1.875466
6.356859,0.199913,3.478480,-1.880062,6.356853,3.478171,-1.885785,0.203390,0.073997,3.475566,-1.875318
6.356907,0.199913,3.480473,-1.879915,6.356901,3.480164,-1.885638,0.203390,0.074046,3.477560,-1.875170
6.356955,0.199913,3.482467,-1.879768,6.356949,3.482157,-1.885491,0.203389,0.074094,3.479553,-1.875022
6.357004,0.199913,3.484461,-1.879620,6.356997,3.484150,-1.885344,0.203388,0.074142,3.481547,-1.874874
6.357052,0.199913,3.486454,-1.879473,6.357045,3.486143,-1.885197,0.203387,0.074190,3.483540,-1.874726
6.357100,0.199913,3.488448,-1.879325,6.357093,3.488137,-1.885049,0.203386,0.074238,3.485534,-1.874578
6.357148,0.199913,3.490442,-1.879178,6.357142,3.490130,-1.884902,0.203386,0.074286,3.487527,-1.874430
6.357196,0.199913,3.492435,-1.879030,6.357190,3.492123,-1.884754,0.203385,0.074334,3.489520,-1.874281
6.357244,0.199914,3.494429,-1.878882,6.357238,3.494116,-1.884607,0.203384,0.074383,3.491514,-1.874133
6.357293,0.199914,3.496423,-1.878734,6.357286,3.496109,-1.884459,0.203383,0.074431,3.493507,-1.873984
6.357341,0.199914,3.498416,-1.878586,6.357334,3.498102,-1.884311,0.203382,0.074479,3.495501,-1.873835
6.357389,0.199914,3.500410,-1.878438,6.357383,3.500095,-1.884164,0.203382,0.074527,3.497494,-1.873687
6.357437,0.199914,3.502404,-1.878290,6.357431,3.502089,-1.884016,0.203381,0.074575,3.499487,-1.873538
6.357486,0.199914,3.504397,-1.878141,6.357479,3.504082,-1.883868,0.203380,0.074624,3.501481,-1.873389
6.357534,0.199914,3.506391,-1.877993,6.357527,3.506075,-1.883719,0.203379,0.074672,3.503474,-1.873240
6.357582,0.199914,3.508385,-1.877844,6.357576,3.508068,-1.883571,0.203378,0.074720,3.505467,-1.873090
6.357631,0.199914,3.510378,-1.877696,6.357624,3.510061,-1.883423,0.203378,0.074768,3.507461,-1.872941
6.357679,0.199914,3.512372,-1.877547,6.357672,3.512054,-1.883274,0.203377,0.074817,3.509454,-1.872792
6.357727,0.199914,3.514365,-1.877398,6.357721,3.514047,-1.883126,0.203376,0.074865,3.511448,-1.872642
6.357775,0.199914,3.516359,-1.877249,6.357769,3.516040,-1.882977,0.203375,0.074913,3.513441,-1.872493
6.357824,0.199914,3.518352,-1.877100,6.357817,3.518033,-1.882829,0.203374,0.074962,3.515434,-1.872343
6.357872,0.199914,3.520346,-1.876951,6.357866,3.520026,-1.882680,0.203374,0.075010,3.517427,-1.872193
6.357921,0.199914,3.522340,-1.876802,6.357914,3.522019,-1.882531,0.203373,0.075058,3.519421,-1.872044
6.357969,0.199914,3.524333,-1.876653,6.357963,3.524012,-1.882382,0.203372,0.075107,3.521414,-1.871894
6.358017,0.199914,3.526327,-1.876503,6.358011,3.526005,-1.882233,0.203371,0.075155,3.523407,-1.871744
6.358066,0.199914,3.528320,-1.876354,6.358059,3.527999,-1.882084,0.203371,0.075203,3.525401,-1.871593
6.358114,0.199914,3.530314,-1.876204,6.358108,3.529992,-1.881934,0.203370,0.075252,3.527394,-1.871443
6.358163,0.199914,3.532307,-1.876054,6.358156,3.531985,-1.881785,0.203369,0.075300,3.529387,-1.871293
6.358211,0.199914,3.534301,-1.875905,6.358205,3.533978,-1.881635,0.203368,0.075349,3.531380,-1.871142
6.358259,0.199914,3.536294,-1.875755,6.358253,3.535971,-1.881486,0.203367,0.075397,3.533374,-1.870992
6.358308,0.199914,3.538288,-1.875605,6.358302,3.537964,-1.881336,0.203367,0.075445,3.535367,-1.870841
6.358356,0.199914,3.540281,-1.875455,6.358350,3.539957,-1.881187,0.203366,0.075494,3.537360,-1.870691
6.358405,0.199914,3.542275,-1.875305,6.358398,3.541950,-1.881037,0.203365,0.075542,3.539353,-1.870540
6.358453,0.199914,3.544268,-1.875154,6.358447,3.543943,-1.880887,0.203364,0.075591,3.541347,-1.870389
6.358502,0.199914,3.546262,-1.875004,6.358495,3.545935,-1.880737,0.203364,0.075639,3.543340,-1.870238
6.358550,0.199914,3.548255,-1.874854,6.358544,3.547928,-1.880587,0.203363,0.075688,3.545333,-1.870087
6.358599,0.199914,3.550249,-1.874703,6.358592,3.549921,-1.880436,0.203362,0.075736,3.547326,-1.869936
6.358647,0.199914,3.552242,-1.874552,6.358641,3.551914,-1.880286,0.203361,0.075785,3.549320,-1.869784
6.358696,0.199914,3.554236,-1.874402,6.358690,3.553907,-1.880136,0.203360,0.075833,3.551313,-1.869633
6.358744,0.199914,3.556229,-1.874251,6.358738,3.555900,-1.879985,0.203360,0.075882,3.553306,-1.869481
6.358793,0.199914,3.558222,-1.874100,6.358787,3.557893,-1.879834,0.203359,0.075930,3.555299,-1.869330
6.358842,0.199914,3.560216,-1.873949,6.358835,3.559886,-1.879684,0.203358,0.075979,3.557292,-1.869178
6.358890,0.199914,3.562209,-1.873798,6.358884,3.561879,-1.879533,0.203357,0.076027,3.559285,-1.869026
6.358939,0.199914,3.564203,-1.873647,6.358932,3.563872,-1.879382,0.203357,0.076076,3.561279,-1.868874
6.358987,0.199914,3.566196,-1.873495,6.358981,3.565865,-1.879231,0.203356,0.076124,3.563272,-1.868723
6.359036,0.199914,3.568190,-1.873344,6.359030,3.567858,-1.879080,0.203355,0.076173,3.565265,-1.868570
6.359085,0.199914,3.570183,-1.873192,6.359078,3.569850,-1.878929,0.203354,0.076222,3.567258,-1.868418
6.359133,0.199914,3.572176,-1.873041,6.359127,3.571843,-1.878777,0.203353,0.076270,3.569251,-1.868266
6.359182,0.199914,3.574170,-1.872889,6.359176,3.573836,-1.878626,0.203353,0.076319,3.571244,-1.868114
6.359231,0.199914,3.576163,-1.872737,6.359224,3.575829,-1.878475,0.203352,0.076368,3.573237,-1.867961
6.359279,0.199914,3.578156,-1.872585,6.359273,3.577822,-1.878323,0.203351,0.076416,3.575230,-1.867809
6.359328,0.199914,3.580150,-1.872433,6.359322,3.579815,-1.878171,0.203350,0.076465,3.577224,-1.867656
6.359377,0.199914,3.582143,-1.872281,6.359370,3.581808,-1.878020,0.203350,0.076513,3.579217,-1.867503
6.359425,0.199914,3.584136,-1.872129,6.359419,3.583800,-1.877868,0.203349,0.076562,3.581210,-1.867350
6.359474,0.199914,3.586130,-1.871977,6.359468,3.585793,-1.877716,0.203348,0.076611,3.583203,-1.867197
6.359523,0.199914,3.588123,-1.871825,6.359517,3.587786,-1.877564,0.203347,0.076660,3.585196,-1.867044
6.359572,0.199914,3.590116,-1.871672,6.359565,3.589779,-1.877412,0.203346,0.076708,3.587189,-1.866891
6.359620,0.199914,3.592110,-1.871520,6.359614,3.591772,-1.877259,0.203346,0.076757,3.589182,-1.866738
6.359669,0.199914,3.594103,-1.871367,6.359663,3.593764,-1.877107,0.203345,0.076806,3.591175,-1.866585
6.359718,0.199914,3.596096,-1.871214,6.359712,3.595757,-1.876955,0.203344,0.076854,3.593168,-1.866431
6.359767,0.199914,3.598090,-1.871061,6.359760,3.597750,-1.876802,0.203343,0.076903,3.595161,-1.866278
6.359815,0.199914,3.600083,-1.870908,6.359809,3.599743,-1.876649,0.203343,0.076952,3.597154,-1.866124
6.359864,0.199914,3.602076,-1.870755,6.359858,3.601736,-1.876497,0.203342,0.077001,3.599147,-1.865970
6.359913,0.199914,3.604069,-1.870602,6.359907,3.603728,-1.876344,0.203341,0.077050,3.601140,-1.865817
6.359962,0.199914,3.606063,-1.870449,6.359956,3.605721,-1.876191,0.203340,0.077098,3.603133,-1.865663
6.360011,0.199914,3.608056,-1.870296,6.360005,3.607714,-1.876038,0.203340,0.077147,3.605126,-1.865509
6.360060,0.199914,3.610049,-1.870142,6.360054,3.609706,-1.875885,0.203339,0.077196,3.607119,-1.865355
6.360109,0.199914,3.612042,-1.869989,6.360102,3.611699,-1.875732,0.203338,0.077245,3.609112,-1.865200
6.360157,0.199914,3.614036,-1.869835,6.360151,3.613692,-1.875578,0.203337,0.077294,3.611105,-1.865046
6.360206,0.199914,3.616029,-1.869681,6.360200,3.615685,-1.875425,0.203337,0.077343,3.613098,-1.864892
6.360255,0.199914,3.618022,-1.869527,6.360249,3.617677,-1.875272,0.203336,0.077392,3.615091,-1.864737
6.360304,0.199914,3.620015,-1.869374,6.360298,3.619670,-1.875118,0.203335,0.077440,3.617084,-1.864583
6.360353,0.199914,3.622008,-1.869220,6.360347,3.621663,-1.874964,0.203334,0.077489,3.619077,-1.864428
6.360402,0.199914,3.624002,-1.869065,6.360396,3.623655,-1.874811,0.203334,0.077538,3.621070,-1.864273
6.360451,0.199914,3.625995,-1.868911,6.360445,3.625648,-1.874657,0.203333,0.077587,3.623063,-1.864118
6.360500,0.199914,3.627988,-1.868757,6.360494,3.627641,-1.874503,0.203332,0.077636,3.625056,-1.863963
6.360549,0.199914,3.629981,-1.868603,6.360543,3.629633,-1.874349,0.203331,0.077685,3.627049,-1.863808
6.360598,0.199914,3.631974,-1.868448,6.360592,3.631626,-1.874195,0.203330,0.077734,3.629041,-1.863653
6.360647,0.199914,3.633967,-1.868293,6.360641,3.633619,-1.874040,0.203330,0.077783,3.631034,-1.863498
6.360696,0.199914,3.635961,-1.868139,6.360690,3.635611,-1.873886,0.203329,0.077832,3.633027,-1.863342
6.360745,0.199914,3.637954,-1.867984,6.360739,3.637604,-1.873731,0.203328,0.077881,3.635020,-1.863187
6.360794,0.199914,3.639947,-1.867829,6.360788,3.639596,-1.873577,0.203327,0.077930,3.637013,-1.863031
6.360843,0.199914,3.641940,-1.867674,6.360837,3.641589,-1.873422,0.203327,0.077979,3.639006,-1.862876
6.360892,0.199914,3.643933,-1.867519,6.360886,3.643582,-1.873268,0.203326,0.078028,3.640999,-1.862720
6.360941,0.199914,3.645926,-1.867364,6.360935,3.645574,-1.873113,0.203325,0.078077,3.642991,-1.862564
6.360990,0.199914,3.647919,-1.867209,6.360984,3.647567,-1.872958,0.203324,0.078126,3.644984,-1.862408
6.361039,0.199914,3.649912,-1.867053,6.361033,3.649559,-1.872803,0.203324,0.078175,3.646977,-1.862252
6.361088,0.199914,3.651906,-1.866898,6.361082,3.651552,-1.872648,0.203323,0.078224,3.648970,-1.862096
6.361138,0.199914,3.653899,-1.866742,6.361132,3.653545,-1.872492,0.203322,0.078273,3.650963,-1.861940
6.361187,0.199914,3.655892,-1.866587,6.361181,3.655537,-1.872337,0.203321,0.078322,3.652956,-1.861783
6.361236,0.199914,3.657885,-1.866431,6.361230,3.657530,-1.872182,0.203321,0.078372,3.654948,-1.861627
6.361285,0.199914,3.659878,-1.866275,6.361279,3.659522,-1.872026,0.203320,0.078421,3.656941,-1.861470
6.361334,0.199914,3.661871,-1.866119,6.361328,3.661515,-1.871871,0.203319,0.078470,3.658934,-1.861314
6.361383,0.199914,3.663864,-1.865963,6.361377,3.663507,-1.871715,0.203318,0.078519,3.660927,-1.861157
6.361432,0.199914,3.665857,-1.865807,6.361427,3.665500,-1.871559,0.203318,0.078568,3.662920,-1.861000
6.361482,0.199914,3.667850,-1.865651,6.361476,3.667492,-1.871403,0.203317,0.078617,3.664912,-1.860843
6.361531,0.199914,3.669843,-1.865494,6.361525,3.669485,-1.871247,0.203316,0.078666,3.666905,-1.860686
6.361580,0.199914,3.671836,-1.865338,6.361574,3.671477,-1.871091,0.203315,0.078716,3.668898,-1.860529
6.361629,0.199914,3.673829,-1.865181,6.361623,3.673470,-1.870935,0.203315,0.078765,3.670891,-1.860372
6.361679,0.199914,3.675822,-1.865025,6.361673,3.675462,-1.870779,0.203314,0.078814,3.672883,-1.860214
6.361728,0.199914,3.677815,-1.864868,6.361722,3.677455,-1.870622,0.203313,0.078863,3.674876,-1.860057
6.361777,0.199914,3.679808,-1.864711,6.361771,3.679447,-1.870466,0.203313,0.078913,3.676869,-1.859899
6.361826,0.199914,3.681801,-1.864554,6.361820,3.681439,-1.870309,0.203312,0.078962,3.678861,-1.859742
6.361876,0.199914,3.683794,-1.864397,6.361870,3.683432,-1.870153,0.203311,0.079011,3.680854,-1.859584
6.361925,0.199914,3.685787,-1.864240,6.361919,3.685424,-1.869996,0.203310,0.079060,3.682847,-1.859426
6.361974,0.199914,3.687780,-1.864083,6.361968,3.687417,-1.869839,0.203310,0.079110,3.684839,-1.859268
6.362024,0.199914,3.689773,-1.863926,6.362018,3.689409,-1.869682,0.203309,0.079159,3.686832,-1.859110
6.362073,0.199914,3.691766,-1.863768,6.362067,3.691402,-1.869525,0.203308,0.079208,3.688825,-1.858952
6.362122,0.199914,3.693759,-1.863611,6.362116,3.693394,-1.869368,0.203307,0.079258,3.690817,-1.858794
6.362172,0.199914,3.695751,-1.863453,6.362166,3.695386,-1.869211,0.203307,0.079307,3.692810,-1.858636
