x_in,y_in,x_d,y_d
3.041624,-1.043421,2.499653,1.936510
3.043932,-1.041670,2.502432,1.936366
3.046235,-1.039916,2.505206,1.936223
3.048534,-1.038159,2.507975,1.936079
3.050828,-1.036399,2.510741,1.935936
3.053119,-1.034636,2.513502,1.935792
3.055405,-1.032871,2.516258,1.935649
3.057686,-1.031102,2.519011,1.935506
3.059964,-1.029330,2.521759,1.935363
3.062237,-1.027555,2.524502,1.935220
3.064506,-1.025777,2.527242,1.935077
3.066771,-1.023996,2.529977,1.934934
3.069032,-1.022213,2.532707,1.934791
3.071288,-1.020426,2.535434,1.934648
3.073540,-1.018636,2.538156,1.934505
3.075788,-1.016844,2.540873,1.934363
3.078031,-1.015048,2.543586,1.934220
3.080270,-1.013250,2.546295,1.934077
3.082505,-1.011449,2.549000,1.933935
3.084736,-1.009644,2.551700,1.933792
3.086962,-1.007837,2.554396,1.933650
3.089184,-1.006027,2.557087,1.933508
3.091402,-1.004214,2.559774,1.933366
3.093616,-1.002399,2.562456,1.933223
3.095825,-1.000580,2.565134,1.933081
3.098030,-0.998758,2.567808,1.932939
3.100231,-0.996934,2.570478,1.932797
3.102427,-0.995107,2.573142,1.932656
3.104619,-0.993276,2.575803,1.932514
3.106807,-0.991443,2.578459,1.932372
3.108991,-0.989607,2.581111,1.932231
3.111170,-0.987769,2.583758,1.932089
3.113345,-0.985927,2.586401,1.931948
3.115516,-0.984083,2.589039,1.931806
3.117682,-0.982236,2.591673,1.931665
3.119844,-0.980385,2.594302,1.931524
3.122002,-0.978533,2.596928,1.931383
3.124156,-0.976677,2.599548,1.931242
3.126305,-0.974818,2.602164,1.931101
3.128450,-0.972957,2.604776,1.930960
3.130591,-0.971093,2.607383,1.930819
3.132727,-0.969226,2.609986,1.930678
3.134859,-0.967357,2.612584,1.930538
3.136987,-0.965484,2.615178,1.930397
3.139110,-0.963609,2.617767,1.930257
3.141229,-0.961731,2.620352,1.930117
3.143344,-0.959850,2.622933,1.929976
3.145455,-0.957967,2.625509,1.929836
3.147561,-0.956081,2.628080,1.929696
3.149663,-0.954192,2.630647,1.929556
3.151761,-0.952300,2.633209,1.929417
3.153854,-0.950406,2.635767,1.929277
3.155943,-0.948509,2.638321,1.929137
3.158028,-0.946609,2.640870,1.928998
3.160108,-0.944706,2.643414,1.928858
3.162184,-0.942801,2.645954,1.928719
3.164256,-0.940893,2.648490,1.928580
3.166324,-0.938982,2.651020,1.928441
3.168387,-0.937069,2.653547,1.928302
3.170446,-0.935153,2.656069,1.928163
3.172500,-0.933234,2.658586,1.928024
3.174550,-0.931313,2.661099,1.927885
3.176596,-0.929389,2.663607,1.927747
3.178638,-0.927462,2.666111,1.927608
3.180675,-0.925533,2.668610,1.927470
3.182708,-0.923600,2.671105,1.927332
3.184737,-0.921666,2.673595,1.927194
3.186761,-0.919728,2.676080,1.927056
3.188781,-0.917788,2.678561,1.926918
3.190796,-0.915846,2.681038,1.926780
3.192808,-0.913901,2.683510,1.926642
3.194815,-0.911953,2.685977,1.926505
3.196817,-0.910002,2.688440,1.926367
3.198816,-0.908049,2.690898,1.926230
3.200810,-0.906093,2.693352,1.926093
3.202799,-0.904135,2.695801,1.925956
3.204785,-0.902174,2.698246,1.925819
3.206766,-0.900211,2.700686,1.925682
3.208742,-0.898245,2.703121,1.925545
3.210715,-0.896276,2.705552,1.925409
3.212682,-0.894305,2.707978,1.925272
3.214646,-0.892331,2.710400,1.925136
3.216605,-0.890355,2.712817,1.925000
3.218560,-0.888376,2.715229,1.924864
3.220511,-0.886394,2.717637,1.924728
3.222457,-0.884410,2.720040,1.924592
3.224399,-0.882424,2.722439,1.924457
3.226337,-0.880435,2.724833,1.924321
3.228270,-0.878443,2.727223,1.924186
3.230199,-0.876449,2.729608,1.924050
3.232123,-0.874453,2.731988,1.923915
3.234044,-0.872453,2.734364,1.923780
3.235959,-0.870452,2.736735,1.923645
3.237871,-0.868448,2.739101,1.923511
3.239778,-0.866441,2.741463,1.923376
3.241681,-0.864432,2.743820,1.923242
3.243579,-0.862420,2.746173,1.923107
3.245474,-0.860406,2.748521,1.922973
3.247363,-0.858389,2.750864,1.922839
3.249249,-0.856370,2.753203,1.922705
3.251130,-0.854349,2.755537,1.922571
3.253006,-0.852325,2.757867,1.922438
3.254879,-0.850298,2.760191,1.922304
3.256747,-0.848269,2.762512,1.922171
3.258610,-0.846238,2.764827,1.922038
3.260470,-0.844204,2.767138,1.921905
3.262325,-0.842168,2.769445,1.921772
3.264175,-0.840129,2.771746,1.921639
3.266021,-0.838088,2.774043,1.921507
3.267863,-0.836045,2.776336,1.921374
3.269701,-0.833999,2.778623,1.921242
3.271534,-0.831950,2.780906,1.921110
3.273363,-0.829900,2.783185,1.920978
3.275187,-0.827846,2.785459,1.920846
