psi_in,u_in,x_in,y_in,psi_hat,x_hat,y_hat,u_hat
0.132552,-0.088117,0.139136,0.018551,0.132510,0.134158,0.008430,-0.097366
0.132552,-0.087837,0.138264,0.018435,0.132510,0.133283,0.008305,-0.097047
0.132552,-0.087557,0.137395,0.018319,0.132510,0.132410,0.008181,-0.096727
0.132552,-0.087277,0.136528,0.018204,0.132510,0.131539,0.008057,-0.096408
0.132552,-0.086996,0.135665,0.018089,0.132510,0.130672,0.007933,-0.096088
0.132552,-0.086716,0.134804,0.017974,0.132510,0.129807,0.007809,-0.095769
0.132552,-0.086436,0.133945,0.017859,0.132510,0.128945,0.007686,-0.095449
0.132552,-0.086155,0.133090,0.017745,0.132510,0.128086,0.007563,-0.095129
0.132552,-0.085875,0.132237,0.017632,0.132510,0.127230,0.007441,-0.094810
0.132552,-0.085594,0.131388,0.017518,0.132510,0.126376,0.007319,-0.094490
0.132552,-0.085314,0.130541,0.017405,0.132510,0.125526,0.007197,-0.094170
0.132552,-0.085033,0.129696,0.017293,0.132510,0.124678,0.007076,-0.093850
0.132552,-0.084753,0.128855,0.017181,0.132510,0.123832,0.006955,-0.093530
0.132552,-0.084472,0.128016,0.017069,0.132510,0.122990,0.006834,-0.093210
0.132552,-0.084191,0.127180,0.016957,0.132510,0.122150,0.006714,-0.092890
0.132552,-0.083911,0.126347,0.016846,0.132510,0.121313,0.006595,-0.092570
0.132552,-0.083630,0.125517,0.016736,0.132510,0.120479,0.006475,-0.092250
0.132552,-0.083349,0.124689,0.016625,0.132510,0.119648,0.006356,-0.091929
0.132552,-0.083068,0.123864,0.016515,0.132510,0.118820,0.006237,-0.091609
0.132552,-0.082787,0.123042,0.016406,0.132510,0.117994,0.006119,-0.091289
0.132552,-0.082506,0.122223,0.016296,0.132510,0.117171,0.006001,-0.090968
0.132552,-0.082225,0.121407,0.016188,0.132510,0.116351,0.005884,-0.090648
0.132552,-0.081944,0.120593,0.016079,0.132510,0.115534,0.005767,-0.090328
0.132552,-0.081663,0.119782,0.015971,0.132510,0.114719,0.005650,-0.090007
0.132552,-0.081382,0.118974,0.015863,0.132510,0.113907,0.005533,-0.089686
0.132552,-0.081101,0.118169,0.015756,0.132510,0.113098,0.005417,-0.089366
0.132552,-0.080820,0.117366,0.015649,0.132510,0.112292,0.005302,-0.089045
0.132552,-0.080539,0.116567,0.015542,0.132510,0.111489,0.005186,-0.088724
0.132552,-0.080258,0.115770,0.015436,0.132510,0.110688,0.005071,-0.088404
0.132552,-0.079976,0.114976,0.015330,0.132510,0.109890,0.004957,-0.088083
0.132552,-0.079695,0.114184,0.015225,0.132510,0.109095,0.004843,-0.087762
0.132552,-0.079414,0.113396,0.015119,0.132510,0.108303,0.004729,-0.087441
0.132552,-0.079132,0.112610,0.015015,0.132510,0.107513,0.004616,-0.087120
0.132552,-0.078851,0.111827,0.014910,0.132510,0.106727,0.004503,-0.086799
0.132552,-0.078569,0.111047,0.014806,0.132510,0.105943,0.004390,-0.086478
0.132552,-0.078288,0.110269,0.014703,0.132510,0.105162,0.004278,-0.086157
0.132552,-0.078006,0.109495,0.014599,0.132510,0.104384,0.004166,-0.085836
0.132552,-0.077725,0.108723,0.014496,0.132510,0.103608,0.004054,-0.085515
0.132552,-0.077443,0.107954,0.014394,0.132510,0.102835,0.003943,-0.085194
0.132552,-0.077162,0.107188,0.014292,0.132510,0.102066,0.003832,-0.084872
0.132552,-0.076880,0.106424,0.014190,0.132510,0.101298,0.003722,-0.084551
0.132552,-0.076598,0.105663,0.014088,0.132510,0.100534,0.003612,-0.084230
0.132552,-0.076316,0.104906,0.013987,0.132510,0.099773,0.003502,-0.083908
0.132552,-0.076035,0.104150,0.013887,0.132510,0.099014,0.003393,-0.083587
0.132552,-0.075753,0.103398,0.013786,0.132510,0.098258,0.003284,-0.083265
0.132552,-0.075471,0.102649,0.013686,0.132510,0.097505,0.003175,-0.082944
0.132552,-0.075189,0.101902,0.013587,0.132510,0.096755,0.003067,-0.082622
0.132552,-0.074907,0.101158,0.013488,0.132510,0.096007,0.002959,-0.082301
0.132552,-0.074625,0.100417,0.013389,0.132510,0.095262,0.002852,-0.081979
0.132552,-0.074343,0.099679,0.013290,0.132510,0.094520,0.002745,-0.081657
0.132552,-0.074061,0.098943,0.013192,0.132510,0.093781,0.002638,-0.081336
0.132552,-0.073779,0.098210,0.013095,0.132510,0.093045,0.002532,-0.081014
0.132552,-0.073497,0.097481,0.012997,0.132510,0.092311,0.002426,-0.080692
0.132552,-0.073215,0.096753,0.012900,0.132510,0.091581,0.002321,-0.080370
0.132552,-0.072932,0.096029,0.012804,0.132510,0.090853,0.002216,-0.080048
0.132552,-0.072650,0.095308,0.012708,0.132510,0.090128,0.002111,-0.079726
0.132552,-0.072368,0.094589,0.012612,0.132510,0.089405,0.002006,-0.079404
0.132552,-0.072086,0.093873,0.012516,0.132509,0.088686,0.001902,-0.079082
0.132552,-0.071803,0.093160,0.012421,0.132509,0.087969,0.001799,-0.078760
0.132552,-0.071521,0.092449,0.012327,0.132509,0.087255,0.001695,-0.078438
0.132552,-0.071239,0.091742,0.012232,0.132509,0.086544,0.001593,-0.078116
0.132552,-0.070956,0.091037,0.012138,0.132509,0.085835,0.001490,-0.077794
0.132552,-0.070674,0.090335,0.012045,0.132509,0.085130,0.001388,-0.077471
0.132552,-0.070391,0.089636,0.011951,0.132509,0.084427,0.001286,-0.077149
0.132552,-0.070109,0.088940,0.011859,0.132509,0.083727,0.001185,-0.076827
0.132552,-0.069826,0.088246,0.011766,0.132509,0.083030,0.001084,-0.076504
0.132552,-0.069543,0.087556,0.011674,0.132509,0.082336,0.000983,-0.076182
0.132552,-0.069261,0.086868,0.011582,0.132509,0.081644,0.000883,-0.075859
0.132552,-0.068978,0.086182,0.011491,0.132509,0.080956,0.000783,-0.075537
0.132552,-0.068695,0.085500,0.011400,0.132509,0.080270,0.000683,-0.075214
0.132552,-0.068413,0.084821,0.011309,0.132509,0.079587,0.000584,-0.074892
0.132552,-0.068130,0.084144,0.011219,0.132509,0.078906,0.000486,-0.074569
0.132552,-0.067847,0.083470,0.011129,0.132509,0.078229,0.000387,-0.074246
0.132552,-0.067564,0.082799,0.011040,0.132509,0.077554,0.000289,-0.073924
0.132552,-0.067281,0.082131,0.010951,0.132509,0.076882,0.000192,-0.073601
0.132552,-0.066998,0.081465,0.010862,0.132509,0.076213,0.000094,-0.073278
0.132552,-0.066715,0.080802,0.010774,0.132509,0.075547,-0.000002,-0.072955
0.132552,-0.066433,0.080142,0.010686,0.132509,0.074884,-0.000099,-0.072632
0.132552,-0.066149,0.079485,0.010598,0.132509,0.074223,-0.000195,-0.072310
0.132552,-0.065866,0.078831,0.010511,0.132509,0.073565,-0.000291,-0.071987
0.132552,-0.065583,0.078180,0.010424,0.132509,0.072910,-0.000386,-0.071664
0.132552,-0.065300,0.077531,0.010337,0.132509,0.072258,-0.000481,-0.071341
0.132552,-0.065017,0.076885,0.010251,0.132509,0.071608,-0.000576,-0.071018
0.132552,-0.064734,0.076242,0.010166,0.132509,0.070962,-0.000670,-0.070694
0.132552,-0.064451,0.075602,0.010080,0.132509,0.070318,-0.000764,-0.070371
0.132552,-0.064168,0.074964,0.009995,0.132509,0.069677,-0.000857,-0.070048
0.132552,-0.063884,0.074330,0.009911,0.132509,0.069039,-0.000950,-0.069725
0.132552,-0.063601,0.073698,0.009826,0.132509,0.068404,-0.001043,-0.069402
0.132552,-0.063318,0.073069,0.009742,0.132509,0.067771,-0.001135,-0.069078
0.132552,-0.063034,0.072443,0.009659,0.132509,0.067141,-0.001227,-0.068755
0.132552,-0.062751,0.071819,0.009576,0.132509,0.066514,-0.001319,-0.068432
0.132552,-0.062467,0.071198,0.009493,0.132509,0.065890,-0.001410,-0.068108
0.132552,-0.062184,0.070581,0.009411,0.132509,0.065269,-0.001501,-0.067785
0.132552,-0.061900,0.069966,0.009329,0.132509,0.064650,-0.001591,-0.067461
0.132552,-0.061617,0.069354,0.009247,0.132509,0.064035,-0.001681,-0.067138
0.132552,-0.061333,0.068744,0.009166,0.132509,0.063422,-0.001771,-0.066814
0.132552,-0.061050,0.068138,0.009085,0.132509,0.062812,-0.001860,-0.066491
0.132552,-0.060766,0.067534,0.009005,0.132509,0.062205,-0.001949,-0.066167
0.132552,-0.060483,0.066933,0.008924,0.132509,0.061600,-0.002038,-0.065844
0.132552,-0.060199,0.066335,0.008845,0.132509,0.060999,-0.002126,-0.065520
0.132552,-0.059915,0.065740,0.008765,0.132509,0.060400,-0.002214,-0.065196
0.132552,-0.059631,0.065147,0.008686,0.132509,0.059804,-0.002301,-0.064873
0.132552,-0.059348,0.064557,0.008608,0.132509,0.059211,-0.002388,-0.064549
0.132552,-0.059064,0.063971,0.008529,0.132509,0.058620,-0.002475,-0.064225
0.132552,-0.058780,0.063386,0.008452,0.132509,0.058033,-0.002561,-0.063901
0.132552,-0.058496,0.062805,0.008374,0.132509,0.057448,-0.002647,-0.063577
0.132552,-0.058212,0.062227,0.008297,0.132509,0.056866,-0.002732,-0.063253
0.132552,-0.057928,0.061651,0.008220,0.132509,0.056287,-0.002818,-0.062929
0.132552,-0.057644,0.061078,0.008144,0.132509,0.055711,-0.002902,-0.062605
0.132552,-0.057361,0.060508,0.008068,0.132509,0.055137,-0.002987,-0.062281
0.132552,-0.057077,0.059941,0.007992,0.132509,0.054567,-0.003071,-0.061957
0.132552,-0.056792,0.059377,0.007917,0.132509,0.053999,-0.003154,-0.061633
0.132552,-0.056508,0.058815,0.007842,0.132509,0.053434,-0.003238,-0.061309
0.132552,-0.056224,0.058257,0.007768,0.132509,0.052872,-0.003320,-0.060985
0.132552,-0.055940,0.057701,0.007693,0.132509,0.052313,-0.003403,-0.060661
0.132552,-0.055656,0.057148,0.007620,0.132509,0.051756,-0.003485,-0.060337
0.132552,-0.055372,0.056597,0.007546,0.132509,0.051202,-0.003567,-0.060012
0.132552,-0.055088,0.056050,0.007473,0.132509,0.050651,-0.003648,-0.059688
0.132552,-0.054803,0.055505,0.007401,0.132509,0.050103,-0.003729,-0.059364
0.132552,-0.054519,0.054964,0.007328,0.132509,0.049558,-0.003810,-0.059039
0.132552,-0.054235,0.054425,0.007257,0.132509,0.049016,-0.003890,-0.058715
0.132552,-0.053951,0.053888,0.007185,0.132509,0.048476,-0.003970,-0.058391
0.132552,-0.053666,0.053355,0.007114,0.132509,0.047939,-0.004049,-0.058066
0.132552,-0.053382,0.052824,0.007043,0.132509,0.047405,-0.004128,-0.057742
0.132552,-0.053097,0.052297,0.006973,0.132509,0.046874,-0.004207,-0.057417
0.132552,-0.052813,0.051772,0.006903,0.132509,0.046346,-0.004285,-0.057093
0.132552,-0.052529,0.051250,0.006833,0.132509,0.045820,-0.004363,-0.056768
0.132552,-0.052244,0.050730,0.006764,0.132509,0.045298,-0.004441,-0.056444
0.132552,-0.051960,0.050214,0.006695,0.132509,0.044778,-0.004518,-0.056119
0.132552,-0.051675,0.049700,0.006627,0.132509,0.044261,-0.004595,-0.055794
0.132552,-0.051390,0.049190,0.006559,0.132509,0.043747,-0.004671,-0.055470
0.132552,-0.051106,0.048682,0.006491,0.132509,0.043235,-0.004747,-0.055145
0.132552,-0.050821,0.048176,0.006424,0.132509,0.042727,-0.004823,-0.054820
0.132552,-0.050537,0.047674,0.006357,0.132508,0.042221,-0.004898,-0.054495
0.132552,-0.050252,0.047175,0.006290,0.132508,0.041718,-0.004973,-0.054171
0.132552,-0.049967,0.046678,0.006224,0.132508,0.041218,-0.005048,-0.053846
0.132552,-0.049683,0.046184,0.006158,0.132508,0.040721,-0.005122,-0.053521
0.132552,-0.049398,0.045693,0.006092,0.132508,0.040226,-0.005195,-0.053196
0.132552,-0.049113,0.045205,0.006027,0.132508,0.039735,-0.005269,-0.052871
0.132552,-0.048828,0.044719,0.005963,0.132508,0.039246,-0.005342,-0.052546
0.132552,-0.048543,0.044237,0.005898,0.132508,0.038760,-0.005414,-0.052221
0.132552,-0.048259,0.043757,0.005834,0.132508,0.038277,-0.005487,-0.051896
0.132552,-0.047974,0.043280,0.005771,0.132508,0.037797,-0.005559,-0.051571
0.132552,-0.047689,0.042806,0.005707,0.132508,0.037319,-0.005630,-0.051246
0.132552,-0.047404,0.042335,0.005645,0.132508,0.036845,-0.005701,-0.050921
0.132552,-0.047119,0.041866,0.005582,0.132508,0.036373,-0.005772,-0.050596
0.132552,-0.046834,0.041400,0.005520,0.132508,0.035904,-0.005842,-0.050271
0.132552,-0.046549,0.040938,0.005458,0.132508,0.035438,-0.005912,-0.049946
0.132552,-0.046264,0.040478,0.005397,0.132508,0.034974,-0.005982,-0.049621
0.132552,-0.045979,0.040020,0.005336,0.132508,0.034514,-0.006051,-0.049295
0.132552,-0.045694,0.039566,0.005275,0.132508,0.034056,-0.006120,-0.048970
0.132552,-0.045409,0.039115,0.005215,0.132508,0.033601,-0.006188,-0.048645
0.132552,-0.045123,0.038666,0.005155,0.132508,0.033149,-0.006256,-0.048320
0.132552,-0.044838,0.038220,0.005096,0.132508,0.032700,-0.006324,-0.047994
0.132552,-0.044553,0.037777,0.005037,0.132508,0.032254,-0.006391,-0.047669
0.132552,-0.044268,0.037337,0.004978,0.132508,0.031810,-0.006458,-0.047344
0.132552,-0.043983,0.036899,0.004920,0.132508,0.031369,-0.006525,-0.047018
0.132552,-0.043697,0.036465,0.004862,0.132508,0.030932,-0.006591,-0.046693
0.132552,-0.043412,0.036033,0.004804,0.132508,0.030497,-0.006657,-0.046368
0.132552,-0.043127,0.035604,0.004747,0.132508,0.030064,-0.006722,-0.046042
0.132552,-0.042841,0.035178,0.004690,0.132508,0.029635,-0.006787,-0.045717
0.132552,-0.042556,0.034755,0.004634,0.132508,0.029208,-0.006852,-0.045391
0.132552,-0.042271,0.034335,0.004578,0.132508,0.028785,-0.006916,-0.045066
0.132552,-0.041985,0.033917,0.004522,0.132508,0.028364,-0.006980,-0.044740
0.132552,-0.041700,0.033502,0.004467,0.132508,0.027946,-0.007043,-0.044415
0.132552,-0.041414,0.033090,0.004412,0.132508,0.027531,-0.007106,-0.044089
0.132552,-0.041129,0.032681,0.004357,0.132508,0.027118,-0.007169,-0.043763
0.132552,-0.040843,0.032275,0.004303,0.132508,0.026709,-0.007231,-0.043438
0.132552,-0.040558,0.031871,0.004250,0.132508,0.026302,-0.007293,-0.043112
0.132552,-0.040272,0.031471,0.004196,0.132508,0.025898,-0.007355,-0.042786
0.132552,-0.039987,0.031073,0.004143,0.132508,0.025497,-0.007416,-0.042461
0.132552,-0.039701,0.030678,0.004090,0.132508,0.025099,-0.007477,-0.042135
0.132552,-0.039416,0.030286,0.004038,0.132508,0.024704,-0.007537,-0.041809
0.132552,-0.039130,0.029897,0.003986,0.132508,0.024311,-0.007597,-0.041484
0.132552,-0.038844,0.029510,0.003935,0.132508,0.023921,-0.007657,-0.041158
0.132552,-0.038559,0.029127,0.003884,0.132508,0.023534,-0.007716,-0.040832
0.132552,-0.038273,0.028746,0.003833,0.132508,0.023150,-0.007775,-0.040506
0.132552,-0.037987,0.028368,0.003782,0.132508,0.022769,-0.007834,-0.040180
0.132552,-0.037702,0.027993,0.003732,0.132508,0.022391,-0.007892,-0.039854
0.132552,-0.037416,0.027620,0.003683,0.132508,0.022015,-0.007950,-0.039529
0.132552,-0.037130,0.027251,0.003633,0.132508,0.021643,-0.008007,-0.039203
0.132552,-0.036844,0.026884,0.003585,0.132508,0.021273,-0.008064,-0.038877
0.132552,-0.036558,0.026521,0.003536,0.132508,0.020906,-0.008121,-0.038551
0.132552,-0.036273,0.026160,0.003488,0.132508,0.020542,-0.008177,-0.038225
0.132552,-0.035987,0.025802,0.003440,0.132508,0.020180,-0.008233,-0.037899
0.132552,-0.035701,0.025446,0.003393,0.132508,0.019822,-0.008288,-0.037573
0.132552,-0.035415,0.025094,0.003346,0.132508,0.019466,-0.008343,-0.037247
0.132552,-0.035129,0.024744,0.003299,0.132508,0.019113,-0.008398,-0.036921
0.132552,-0.034843,0.024397,0.003253,0.132508,0.018763,-0.008453,-0.036595
0.132552,-0.034557,0.024053,0.003207,0.132508,0.018416,-0.008507,-0.036269
0.132552,-0.034271,0.023712,0.003162,0.132508,0.018072,-0.008560,-0.035943
0.132552,-0.033985,0.023374,0.003117,0.132508,0.017730,-0.008613,-0.035617
0.132552,-0.033699,0.023039,0.003072,0.132508,0.017392,-0.008666,-0.035290
0.132552,-0.033413,0.022706,0.003027,0.132508,0.017056,-0.008719,-0.034964
0.132552,-0.033127,0.022376,0.002983,0.132508,0.016723,-0.008771,-0.034638
0.132552,-0.032841,0.022049,0.002940,0.132508,0.016393,-0.008822,-0.034312
0.132552,-0.032555,0.021725,0.002897,0.132508,0.016065,-0.008874,-0.033986
0.132552,-0.032269,0.021404,0.002854,0.132508,0.015741,-0.008924,-0.033660
0.132552,-0.031982,0.021085,0.002811,0.132508,0.015419,-0.008975,-0.033333
0.132552,-0.031696,0.020770,0.002769,0.132508,0.015101,-0.009025,-0.033007
0.132552,-0.031410,0.020457,0.002728,0.132508,0.014785,-0.009075,-0.032681
0.132552,-0.031124,0.020147,0.002686,0.132508,0.014472,-0.009124,-0.032355
0.132552,-0.030838,0.019840,0.002645,0.132508,0.014161,-0.009173,-0.032028
0.132552,-0.030551,0.019536,0.002605,0.132508,0.013854,-0.009222,-0.031702
0.132552,-0.030265,0.019234,0.002565,0.132508,0.013549,-0.009270,-0.031376
0.132552,-0.029979,0.018936,0.002525,0.132508,0.013248,-0.009318,-0.031049
0.132552,-0.029693,0.018640,0.002485,0.132508,0.012949,-0.009365,-0.030723
0.132552,-0.029406,0.018347,0.002446,0.132508,0.012653,-0.009412,-0.030397
0.132552,-0.029120,0.018057,0.002408,0.132508,0.012360,-0.009459,-0.030070
0.132552,-0.028834,0.017770,0.002369,0.132508,0.012069,-0.009505,-0.029744
0.132552,-0.028547,0.017485,0.002331,0.132508,0.011782,-0.009551,-0.029418
0.132552,-0.028261,0.017204,0.002294,0.132508,0.011497,-0.009597,-0.029091
0.132552,-0.027974,0.016925,0.002257,0.132508,0.011215,-0.009642,-0.028765
0.132552,-0.027688,0.016649,0.002220,0.132508,0.010936,-0.009687,-0.028438
0.132552,-0.027401,0.016376,0.002184,0.132508,0.010660,-0.009731,-0.028112
0.132552,-0.027115,0.016106,0.002147,0.132508,0.010387,-0.009775,-0.027785
0.132552,-0.026829,0.015839,0.002112,0.132507,0.010116,-0.009819,-0.027459
0.132552,-0.026542,0.015574,0.002077,0.132507,0.009849,-0.009862,-0.027132
0.132552,-0.026256,0.015313,0.002042,0.132507,0.009584,-0.009905,-0.026806
0.132552,-0.025969,0.015054,0.002007,0.132507,0.009322,-0.009948,-0.026479
0.132552,-0.025682,0.014798,0.001973,0.132507,0.009063,-0.009990,-0.026153
0.132552,-0.025396,0.014545,0.001939,0.132507,0.008807,-0.010031,-0.025826
0.132552,-0.025109,0.014294,0.001906,0.132507,0.008553,-0.010073,-0.025500
0.132552,-0.024823,0.014047,0.001873,0.132507,0.008303,-0.010114,-0.025173
0.132552,-0.024536,0.013802,0.001840,0.132507,0.008055,-0.010154,-0.024847
0.132552,-0.024249,0.013560,0.001808,0.132507,0.007810,-0.010194,-0.024520
0.132552,-0.023963,0.013321,0.001776,0.132507,0.007568,-0.010234,-0.024193
0.132552,-0.023676,0.013085,0.001745,0.132507,0.007329,-0.010274,-0.023867
0.132552,-0.023389,0.012852,0.001714,0.132507,0.007093,-0.010313,-0.023540
0.132552,-0.023103,0.012622,0.001683,0.132507,0.006859,-0.010351,-0.023214
0.132552,-0.022816,0.012394,0.001653,0.132507,0.006629,-0.010390,-0.022887
0.132552,-0.022529,0.012169,0.001623,0.132507,0.006401,-0.010428,-0.022560
0.132552,-0.022243,0.011947,0.001593,0.132507,0.006176,-0.010465,-0.022234
0.132552,-0.021956,0.011728,0.001564,0.132507,0.005954,-0.010502,-0.021907
0.132552,-0.021669,0.011512,0.001535,0.132507,0.005735,-0.010539,-0.021580
0.132552,-0.021382,0.011299,0.001507,0.132507,0.005518,-0.010575,-0.021254
0.132552,-0.021095,0.011088,0.001478,0.132507,0.005305,-0.010611,-0.020927
0.132552,-0.020809,0.010881,0.001451,0.132507,0.005094,-0.010647,-0.020600
0.132552,-0.020522,0.010676,0.001423,0.132507,0.004886,-0.010682,-0.020274
0.132552,-0.020235,0.010474,0.001397,0.132507,0.004681,-0.010717,-0.019947
0.132552,-0.019948,0.010275,0.001370,0.132507,0.004479,-0.010752,-0.019620
0.132552,-0.019661,0.010078,0.001344,0.132507,0.004280,-0.010786,-0.019293
0.132552,-0.019374,0.009885,0.001318,0.132507,0.004083,-0.010819,-0.018967
0.132552,-0.019087,0.009694,0.001293,0.132507,0.003889,-0.010853,-0.018640
0.132552,-0.018800,0.009506,0.001268,0.132507,0.003699,-0.010886,-0.018313
0.132552,-0.018513,0.009322,0.001243,0.132507,0.003511,-0.010918,-0.017987
0.132552,-0.018226,0.009139,0.001219,0.132507,0.003326,-0.010950,-0.017660
0.132552,-0.017940,0.008960,0.001195,0.132507,0.003143,-0.010982,-0.017333
0.132552,-0.017653,0.008784,0.001171,0.132507,0.002964,-0.011013,-0.017006
0.132552,-0.017366,0.008610,0.001148,0.132507,0.002787,-0.011044,-0.016679
0.132552,-0.017079,0.008440,0.001125,0.132507,0.002614,-0.011075,-0.016353
0.132552,-0.016791,0.008272,0.001103,0.132507,0.002443,-0.011105,-0.016026
0.132552,-0.016504,0.008107,0.001081,0.132507,0.002275,-0.011135,-0.015699
0.132552,-0.016217,0.007944,0.001059,0.132507,0.002110,-0.011165,-0.015372
0.132552,-0.015930,0.007785,0.001038,0.132507,0.001948,-0.011194,-0.015045
0.132552,-0.015643,0.007629,0.001017,0.132507,0.001788,-0.011222,-0.014719
0.132552,-0.015356,0.007475,0.000997,0.132507,0.001631,-0.011251,-0.014392
0.132552,-0.015069,0.007324,0.000977,0.132507,0.001478,-0.011279,-0.014065
0.132552,-0.014782,0.007176,0.000957,0.132507,0.001327,-0.011306,-0.013738
0.132552,-0.014495,0.007031,0.000937,0.132507,0.001179,-0.011333,-0.013411
0.132552,-0.014208,0.006889,0.000919,0.132507,0.001034,-0.011360,-0.013085
0.132552,-0.013921,0.006750,0.000900,0.132507,0.000891,-0.011387,-0.012758
0.132552,-0.013633,0.006613,0.000882,0.132507,0.000752,-0.011413,-0.012431
0.132552,-0.013346,0.006479,0.000864,0.132507,0.000615,-0.011438,-0.012104
0.132552,-0.013059,0.006348,0.000846,0.132507,0.000481,-0.011463,-0.011777
0.132552,-0.012772,0.006220,0.000829,0.132507,0.000350,-0.011488,-0.011450
0.132552,-0.012485,0.006095,0.000813,0.132507,0.000222,-0.011513,-0.011124
0.132552,-0.012197,0.005973,0.000796,0.132507,0.000097,-0.011537,-0.010797
0.132552,-0.011910,0.005853,0.000780,0.132507,-0.000025,-0.011561,-0.010470
0.132552,-0.011623,0.005737,0.000765,0.132507,-0.000145,-0.011584,-0.010143
0.132552,-0.011336,0.005623,0.000750,0.132507,-0.000262,-0.011607,-0.009816
0.132552,-0.011048,0.005512,0.000735,0.132507,-0.000375,-0.011630,-0.009489
0.132552,-0.010761,0.005404,0.000721,0.132507,-0.000486,-0.011652,-0.009163
0.132552,-0.010474,0.005299,0.000706,0.132507,-0.000595,-0.011674,-0.008836
0.132552,-0.010186,0.005196,0.000693,0.132507,-0.000700,-0.011695,-0.008509
0.132552,-0.009899,0.005097,0.000680,0.132507,-0.000802,-0.011716,-0.008182
0.132552,-0.009612,0.005000,0.000667,0.132507,-0.000902,-0.011737,-0.007855
0.132552,-0.009324,0.004906,0.000654,0.132507,-0.000999,-0.011757,-0.007528
0.132552,-0.009037,0.004815,0.000642,0.132507,-0.001092,-0.011777,-0.007201
0.132552,-0.008750,0.004727,0.000630,0.132507,-0.001183,-0.011796,-0.006875
0.132552,-0.008462,0.004642,0.000619,0.132507,-0.001272,-0.011815,-0.006548
0.132552,-0.008175,0.004559,0.000608,0.132507,-0.001357,-0.011834,-0.006221
0.132552,-0.007888,0.004480,0.000597,0.132507,-0.001439,-0.011853,-0.005894
0.132552,-0.007600,0.004403,0.000587,0.132507,-0.001519,-0.011870,-0.005567
0.132552,-0.007313,0.004329,0.000577,0.132507,-0.001596,-0.011888,-0.005240
0.132552,-0.007025,0.004258,0.000568,0.132507,-0.001670,-0.011905,-0.004914
0.132552,-0.006738,0.004190,0.000559,0.132507,-0.001741,-0.011922,-0.004587
0.132552,-0.006451,0.004124,0.000550,0.132507,-0.001809,-0.011938,-0.004260
0.132552,-0.006163,0.004062,0.000542,0.132507,-0.001874,-0.011955,-0.003933
0.132552,-0.005876,0.004002,0.000534,0.132507,-0.001937,-0.011970,-0.003606
0.132552,-0.005588,0.003945,0.000526,0.132507,-0.001996,-0.011985,-0.003279
0.132552,-0.005301,0.003891,0.000519,0.132507,-0.002053,-0.012000,-0.002953
0.132552,-0.005013,0.003840,0.000512,0.132507,-0.002107,-0.012015,-0.002626
0.132552,-0.004726,0.003792,0.000506,0.132507,-0.002158,-0.012029,-0.002299
0.132552,-0.004438,0.003747,0.000500,0.132507,-0.002206,-0.012043,-0.001972
0.132552,-0.004151,0.003704,0.000494,0.132507,-0.002252,-0.012056,-0.001645
0.132552,-0.003863,0.003664,0.000489,0.132507,-0.002294,-0.012069,-0.001319
0.132552,-0.003576,0.003627,0.000484,0.132507,-0.002334,-0.012082,-0.000992
0.132552,-0.003288,0.003593,0.000479,0.132507,-0.002371,-0.012094,-0.000665
0.132552,-0.003001,0.003562,0.000475,0.132507,-0.002405,-0.012106,-0.000338
0.132552,-0.002713,0.003534,0.000471,0.132507,-0.002436,-0.012117,-0.000011
0.132552,-0.002426,0.003508,0.000468,0.132507,-0.002464,-0.012128,0.000315
0.132552,-0.002138,0.003486,0.000465,0.132507,-0.002490,-0.012139,0.000642
0.132552,-0.001850,0.003466,0.000462,0.132507,-0.002512,-0.012149,0.000969
0.132552,-0.001563,0.003449,0.000460,0.132507,-0.002532,-0.012159,0.001296
0.132552,-0.001275,0.003435,0.000458,0.132507,-0.002549,-0.012169,0.001622
0.132552,-0.000988,0.003424,0.000457,0.132507,-0.002563,-0.012178,0.001949
0.132552,-0.000700,0.003415,0.000455,0.132507,-0.002574,-0.012186,0.002276
0.132552,-0.000412,0.003410,0.000455,0.132507,-0.002582,-0.012195,0.002604
0.132552,-0.000125,0.003407,0.000454,0.132507,-0.002587,-0.012203,0.002931
0.132552,0.000164,0.003408,0.000454,0.132507,-0.002590,-0.012210,0.003259
0.132552,0.000452,0.003411,0.000455,0.132507,-0.002590,-0.012218,0.003587
0.132552,0.000740,0.003416,0.000456,0.132506,-0.002586,-0.012224,0.003914
0.132552,0.001029,0.003425,0.000457,0.132506,-0.002580,-0.012231,0.004242
0.132552,0.001317,0.003437,0.000458,0.132506,-0.002571,-0.012237,0.004570
0.132552,0.001606,0.003451,0.000460,0.132506,-0.002560,-0.012243,0.004897
0.132552,0.001894,0.003469,0.000462,0.132506,-0.002545,-0.012248,0.005225
0.132552,0.002183,0.003489,0.000465,0.132506,-0.002528,-0.012253,0.005552
0.132552,0.002471,0.003512,0.000468,0.132506,-0.002507,-0.012257,0.005880
0.132552,0.002760,0.003538,0.000472,0.132506,-0.002484,-0.012262,0.006208
0.132552,0.003048,0.003567,0.000476,0.132506,-0.002458,-0.012265,0.006535
0.132552,0.003337,0.003598,0.000480,0.132506,-0.002429,-0.012269,0.006863
0.132552,0.003625,0.003633,0.000484,0.132506,-0.002397,-0.012272,0.007190
0.132552,0.003914,0.003670,0.000489,0.132506,-0.002362,-0.012274,0.007518
0.132552,0.004202,0.003710,0.000495,0.132506,-0.002325,-0.012277,0.007845
0.132552,0.004491,0.003754,0.000500,0.132506,-0.002285,-0.012278,0.008173
