psi_bar,psi_hat,x_bar,x_hat,y_bar,y_hat,psi_m,x_m,y_m
-0.046613,0.034199,-0.028202,0.080526,-0.013045,-0.007706,-0.012051,0.052562,-0.020311
-0.046250,0.033836,-0.027964,0.080289,-0.012605,-0.008131,-0.012051,0.052562,-0.020311
-0.045886,0.033471,-0.027727,0.080057,-0.012181,-0.008539,-0.012051,0.052562,-0.020311
-0.045522,0.033107,-0.027495,0.079830,-0.011773,-0.008931,-0.012051,0.052562,-0.020311
-0.045158,0.032742,-0.027268,0.079608,-0.011380,-0.009308,-0.012051,0.052562,-0.020311
-0.044792,0.032376,-0.027046,0.079391,-0.011003,-0.009671,-0.012051,0.052562,-0.020311
-0.044427,0.032010,-0.026829,0.079178,-0.010640,-0.010020,-0.012051,0.052562,-0.020311
-0.044061,0.031644,-0.026616,0.078970,-0.010292,-0.010355,-0.012051,0.052562,-0.020311
-0.013748,0.031277,-0.057244,0.078765,-0.060936,-0.010676,0.017896,0.021725,-0.071291
-0.013382,0.031809,-0.057040,0.077334,-0.060614,-0.013050,0.017896,0.021725,-0.071291
-0.013913,0.032340,-0.055609,0.075907,-0.058240,-0.015412,0.017896,0.021725,-0.071291
-0.014444,0.032856,-0.054182,0.074524,-0.055879,-0.017690,0.017896,0.021725,-0.071291
-0.014960,0.033358,-0.052799,0.073185,-0.053601,-0.019884,0.017896,0.021725,-0.071291
-0.015463,0.033846,-0.051460,0.071889,-0.051406,-0.021998,0.017896,0.021725,-0.071291
-0.015951,0.034320,-0.050164,0.070634,-0.049293,-0.024033,0.017896,0.021725,-0.071291
-0.016424,0.034780,-0.048909,0.069419,-0.047257,-0.025993,0.017896,0.021725,-0.071291
-0.016884,0.035225,-0.047693,0.068242,-0.045298,-0.027879,0.017896,0.021725,-0.071291
-0.017330,0.035657,-0.046517,0.067103,-0.043411,-0.029695,0.017896,0.021725,-0.071291
-0.062971,0.036074,0.020887,0.066000,0.024185,-0.031442,-0.027314,0.087990,-0.005509
-0.063388,0.035122,0.021990,0.067583,0.025933,-0.030458,-0.027314,0.087990,-0.005509
-0.062435,0.034155,0.020407,0.069200,0.024948,-0.029410,-0.027314,0.087990,-0.005509
-0.061469,0.033196,0.018790,0.070764,0.023900,-0.028393,-0.027314,0.087990,-0.005509
-0.060510,0.032246,0.017227,0.072272,0.022883,-0.027409,-0.027314,0.087990,-0.005509
-0.059559,0.031303,0.015718,0.073728,0.021899,-0.026457,-0.027314,0.087990,-0.005509
-0.058617,0.030368,0.014263,0.075132,0.020947,-0.025536,-0.027314,0.087990,-0.005509
-0.057682,0.029442,0.012858,0.076486,0.020026,-0.024645,-0.027314,0.087990,-0.005509
-0.056755,0.028523,0.011504,0.077792,0.019136,-0.023784,-0.027314,0.087990,-0.005509
-0.055837,0.027613,0.010198,0.079052,0.018274,-0.022951,-0.027314,0.087990,-0.005509
0.035990,0.026711,0.023940,0.080267,-0.015001,-0.022147,0.063603,0.102992,-0.037953
0.036892,0.028544,0.022725,0.082042,-0.015806,-0.022741,0.063603,0.102992,-0.037953
0.035058,0.030386,0.020950,0.083775,-0.015211,-0.023362,0.063603,0.102992,-0.037953
0.033217,0.032188,0.019217,0.085448,-0.014590,-0.023962,0.063603,0.102992,-0.037953
0.031414,0.033952,0.017544,0.087063,-0.013990,-0.024540,0.063603,0.102992,-0.037953
0.029651,0.035676,0.015929,0.088620,-0.013413,-0.025096,0.063603,0.102992,-0.037953
0.027926,0.037363,0.014372,0.090122,-0.012857,-0.025631,0.063603,0.102992,-0.037953
0.026240,0.039012,0.012870,0.091571,-0.012322,-0.026146,0.063603,0.102992,-0.037953
0.024591,0.040623,0.011421,0.092968,-0.011807,-0.026641,0.063603,0.102992,-0.037953
0.022979,0.042199,0.010024,0.094315,-0.011312,-0.027118,0.063603,0.102992,-0.037953
-0.043498,0.043738,0.019681,0.095614,0.088980,-0.027576,-0.001299,0.113996,0.061863
-0.045037,0.043295,0.018382,0.097304,0.089438,-0.023965,-0.001299,0.113996,0.061863
-0.044594,0.042817,0.016692,0.098949,0.085827,-0.020337,-0.001299,0.113996,0.061863
-0.044116,0.042335,0.015047,0.100536,0.082199,-0.016833,-0.001299,0.113996,0.061863
-0.043634,0.041850,0.013460,0.102066,0.078695,-0.013454,-0.001299,0.113996,0.061863
-0.043149,0.041362,0.011929,0.103541,0.075317,-0.010197,-0.001299,0.113996,0.061863
-0.042661,0.040872,0.010455,0.104963,0.072059,-0.007057,-0.001299,0.113996,0.061863
-0.042171,0.040380,0.009033,0.106333,0.068919,-0.004031,-0.001299,0.113996,0.061863
-0.041679,0.039887,0.007663,0.107653,0.065893,-0.001115,-0.001299,0.113996,0.061863
-0.041186,0.039392,0.006343,0.108925,0.062977,0.001694,-0.001299,0.113996,0.061863
-0.094141,0.038896,-0.023506,0.110151,-0.002856,0.004400,-0.054750,0.085419,-0.001162
-0.093646,0.036796,-0.024732,0.110176,-0.005562,0.004537,-0.054750,0.085419,-0.001162
-0.091546,0.034696,-0.024757,0.110156,-0.005699,0.004577,-0.054750,0.085419,-0.001162
-0.089446,0.032627,-0.024737,0.110132,-0.005739,0.004610,-0.054750,0.085419,-0.001162
-0.087377,0.030590,-0.024713,0.110105,-0.005772,0.004639,-0.054750,0.085419,-0.001162
-0.085339,0.028583,-0.024686,0.110075,-0.005801,0.004664,-0.054750,0.085419,-0.001162
-0.083333,0.026607,-0.024656,0.110042,-0.005826,0.004686,-0.054750,0.085419,-0.001162
-0.081357,0.024661,-0.024623,0.110006,-0.005847,0.004704,-0.054750,0.085419,-0.001162
-0.079411,0.022745,-0.024587,0.109967,-0.005865,0.004719,-0.054750,0.085419,-0.001162
-0.077495,0.020859,-0.024548,0.109926,-0.005880,0.004730,-0.054750,0.085419,-0.001162
-0.002196,0.019001,0.005978,0.109882,-0.021203,0.004739,0.018663,0.115904,-0.016472
-0.000338,0.019375,0.006022,0.111071,-0.021212,0.004064,0.018663,0.115904,-0.016472
-0.000712,0.019777,0.004833,0.112257,-0.020536,0.003386,0.018663,0.115904,-0.016472
-0.001114,0.020168,0.003647,0.113400,-0.019858,0.002729,0.018663,0.115904,-0.016472
-0.001505,0.020548,0.002504,0.114501,-0.019201,0.002093,0.018663,0.115904,-0.016472
-0.001885,0.020917,0.001403,0.115561,-0.018566,0.001478,0.018663,0.115904,-0.016472
-0.002254,0.021275,0.000343,0.116582,-0.017951,0.000883,0.018663,0.115904,-0.016472
-0.002612,0.021622,-0.000678,0.117563,-0.017356,0.000307,0.018663,0.115904,-0.016472
-0.002959,0.021959,-0.001659,0.118508,-0.016780,-0.000249,0.018663,0.115904,-0.016472
-0.003296,0.022285,-0.002604,0.119417,-0.016223,-0.000788,0.018663,0.115904,-0.016472
-0.004971,0.022601,0.063867,0.120290,0.015101,-0.001308,0.017315,0.183283,0.014313
-0.005287,0.022867,0.062993,0.123826,0.015621,-0.000578,0.017315,0.183283,0.014313
-0.005552,0.023122,0.059458,0.127328,0.014891,0.000168,0.017315,0.183283,0.014313
-0.005808,0.023367,0.055955,0.130712,0.014145,0.000888,0.017315,0.183283,0.014313
-0.006053,0.023602,0.052572,0.133977,0.013425,0.001581,0.017315,0.183283,0.014313
-0.006287,0.023826,0.049307,0.137127,0.012732,0.002247,0.017315,0.183283,0.014313
-0.006512,0.024041,0.046156,0.140167,0.012066,0.002888,0.017315,0.183283,0.014313
-0.006726,0.024246,0.043116,0.143100,0.011425,0.003504,0.017315,0.183283,0.014313
-0.006931,0.024441,0.040183,0.145929,0.010809,0.004096,0.017315,0.183283,0.014313
-0.007127,0.024628,0.037355,0.148657,0.010217,0.004666,0.017315,0.183283,0.014313
-0.025965,0.024806,0.015300,0.151289,-0.003150,0.005213,-0.001337,0.163958,0.001516
-0.026143,0.024415,0.012669,0.153050,-0.003697,0.005248,-0.001337,0.163958,0.001516
-0.025752,0.024016,0.010907,0.154721,-0.003732,0.005263,-0.001337,0.163958,0.001516
-0.025353,0.023619,0.009236,0.156329,-0.003747,0.005275,-0.001337,0.163958,0.001516
-0.024957,0.023225,0.007628,0.157878,-0.003759,0.005285,-0.001337,0.163958,0.001516
-0.024562,0.022833,0.006080,0.159368,-0.003769,0.005293,-0.001337,0.163958,0.001516
-0.024171,0.022444,0.004589,0.160803,-0.003777,0.005299,-0.001337,0.163958,0.001516
-0.023781,0.022057,0.003154,0.162184,-0.003783,0.005304,-0.001337,0.163958,0.001516
-0.023395,0.021673,0.001774,0.163512,-0.003788,0.005307,-0.001337,0.163958,0.001516
-0.023011,0.021292,0.000445,0.164790,-0.003791,0.005309,-0.001337,0.163958,0.001516
-0.000812,0.020913,0.024485,0.166019,-0.019272,0.005309,0.020480,0.189275,-0.013963
-0.000433,0.021191,0.023256,0.168216,-0.019272,0.004662,0.020480,0.189275,-0.013963
-0.000711,0.021471,0.021059,0.170367,-0.018625,0.004014,0.020480,0.189275,-0.013963
-0.000992,0.021743,0.018908,0.172441,-0.017977,0.003387,0.020480,0.189275,-0.013963
-0.001264,0.022007,0.016833,0.174440,-0.017350,0.002782,0.020480,0.189275,-0.013963
-0.001527,0.022262,0.014835,0.176365,-0.016745,0.002197,0.020480,0.189275,-0.013963
-0.001782,0.022509,0.012910,0.178218,-0.016160,0.001632,0.020480,0.189275,-0.013963
-0.002029,0.022747,0.011056,0.180004,-0.015595,0.001087,0.020480,0.189275,-0.013963
-0.002268,0.022978,0.009271,0.181722,-0.015050,0.000561,0.020480,0.189275,-0.013963
-0.002498,0.023200,0.007553,0.183377,-0.014524,0.000053,0.020480,0.189275,-0.013963
0.033000,0.023415,0.001405,0.184969,-0.102024,-0.000437,0.056200,0.184782,-0.101971
0.032785,0.024694,-0.000187,0.186324,-0.101534,-0.004476,0.056200,0.184782,-0.101971
0.031506,0.025964,-0.001542,0.187620,-0.097495,-0.008499,0.056200,0.184782,-0.101971
0.030235,0.027212,-0.002838,0.188867,-0.093472,-0.012381,0.056200,0.184782,-0.101971
0.028988,0.028437,-0.004085,0.190065,-0.089590,-0.016123,0.056200,0.184782,-0.101971
0.027763,0.029639,-0.005284,0.191218,-0.085848,-0.019729,0.056200,0.184782,-0.101971
0.026561,0.030818,-0.006436,0.192325,-0.082242,-0.023203,0.056200,0.184782,-0.101971
0.025382,0.031974,-0.007543,0.193388,-0.078768,-0.026550,0.056200,0.184782,-0.101971
0.024226,0.033108,-0.008606,0.194410,-0.075421,-0.029774,0.056200,0.184782,-0.101971
0.023092,0.034218,-0.009628,0.195391,-0.072197,-0.032878,0.056200,0.184782,-0.101971
-0.085282,0.035306,0.068220,0.196332,0.088514,-0.035867,-0.051064,0.263611,0.055635
-0.086370,0.033154,0.067279,0.200394,0.091503,-0.032297,-0.051064,0.263611,0.055635
-0.084218,0.030980,0.063217,0.204420,0.087933,-0.028619,-0.051064,0.263611,0.055635
-0.082043,0.028834,0.059191,0.208306,0.084255,-0.025061,-0.051064,0.263611,0.055635
-0.079897,0.026717,0.055305,0.212056,0.080696,-0.021626,-0.051064,0.263611,0.055635
-0.077781,0.024630,0.051556,0.215671,0.077261,-0.018311,-0.051064,0.263611,0.055635
-0.075694,0.022572,0.047940,0.219158,0.073946,-0.015112,-0.051064,0.263611,0.055635
-0.073635,0.020543,0.044453,0.222519,0.070747,-0.012026,-0.051064,0.263611,0.055635
-0.071606,0.018543,0.041092,0.225760,0.067661,-0.009049,-0.051064,0.263611,0.055635
-0.069606,0.016572,0.037851,0.228884,0.064684,-0.006178,-0.051064,0.263611,0.055635
0.059266,0.014629,-0.012825,0.231895,-0.015353,-0.003410,0.075837,0.216059,-0.021531
0.061208,0.016523,-0.015836,0.232908,-0.018121,-0.004021,0.075837,0.216059,-0.021531
0.059314,0.018445,-0.016849,0.233816,-0.017510,-0.004730,0.075837,0.216059,-0.021531
0.057392,0.020331,-0.017757,0.234683,-0.016801,-0.005419,0.075837,0.216059,-0.021531
0.055506,0.022181,-0.018624,0.235513,-0.016112,-0.006084,0.075837,0.216059,-0.021531
0.053656,0.023995,-0.019454,0.236306,-0.015447,-0.006725,0.075837,0.216059,-0.021531
0.051843,0.025773,-0.020247,0.237065,-0.014806,-0.007344,0.075837,0.216059,-0.021531
0.050065,0.027516,-0.021005,0.237789,-0.014187,-0.007942,0.075837,0.216059,-0.021531
0.048321,0.029225,-0.021730,0.238481,-0.013589,-0.008518,0.075837,0.216059,-0.021531
0.046613,0.030899,-0.022421,0.239141,-0.013013,-0.009073,0.075837,0.216059,-0.021531
0.012731,0.032541,0.048547,0.239770,-0.043891,-0.009609,0.043630,0.287688,-0.052964
0.011090,0.033182,0.047918,0.243235,-0.043356,-0.011333,0.043630,0.287688,-0.052964
0.010448,0.033792,0.044453,0.246671,-0.041631,-0.013039,0.043630,0.287688,-0.052964
0.009839,0.034387,0.041017,0.249986,-0.039926,-0.014684,0.043630,0.287688,-0.052964
0.009243,0.034969,0.037701,0.253182,-0.038280,-0.016270,0.043630,0.287688,-0.052964
0.008661,0.035538,0.034506,0.256261,-0.036694,-0.017799,0.043630,0.287688,-0.052964
0.008092,0.036094,0.031426,0.259229,-0.035166,-0.019271,0.043630,0.287688,-0.052964
0.007537,0.036636,0.028459,0.262087,-0.033694,-0.020689,0.043630,0.287688,-0.052964
0.006994,0.037166,0.025600,0.264841,-0.032275,-0.022055,0.043630,0.287688,-0.052964
0.006464,0.037683,0.022847,0.267493,-0.030910,-0.023370,0.043630,0.287688,-0.052964
-0.085698,0.038188,-0.089368,0.270047,0.088361,-0.024636,-0.048014,0.178125,0.064991
-0.086202,0.035930,-0.091922,0.268119,0.089627,-0.020985,-0.048014,0.178125,0.064991
-0.083945,0.033660,-0.089995,0.266100,0.085976,-0.017288,-0.048014,0.178125,0.064991
-0.081675,0.031423,-0.087976,0.264135,0.082279,-0.013716,-0.048014,0.178125,0.064991
-0.079437,0.029217,-0.086010,0.262227,0.078707,-0.010272,-0.048014,0.178125,0.064991
-0.077231,0.027043,-0.084102,0.260374,0.075263,-0.006951,-0.048014,0.178125,0.064991
-0.075057,0.024901,-0.082249,0.258574,0.071942,-0.003750,-0.048014,0.178125,0.064991
-0.072915,0.022791,-0.080449,0.256826,0.068741,-0.000665,-0.048014,0.178125,0.064991
-0.070805,0.020713,-0.078701,0.255128,0.065656,0.002308,-0.048014,0.178125,0.064991
-0.068727,0.018666,-0.077003,0.253478,0.062683,0.005171,-0.048014,0.178125,0.064991
0.045555,0.016651,0.084022,0.251876,-0.023452,0.007929,0.064221,0.337500,-0.018281
0.047570,0.018034,0.085625,0.256715,-0.026210,0.007090,0.064221,0.337500,-0.018281
0.046186,0.019449,0.080786,0.261599,-0.025371,0.006153,0.064221,0.337500,-0.018281
0.044772,0.020838,0.075902,0.266317,-0.024434,0.005243,0.064221,0.337500,-0.018281
0.043383,0.022201,0.071183,0.270869,-0.023524,0.004361,0.064221,0.337500,-0.018281
0.042020,0.023538,0.066632,0.275258,-0.022642,0.003508,0.064221,0.337500,-0.018281
0.040682,0.024851,0.062242,0.279491,-0.021789,0.002682,0.064221,0.337500,-0.018281
0.039370,0.026138,0.058010,0.283572,-0.020963,0.001883,0.064221,0.337500,-0.018281
0.038083,0.027400,0.053929,0.287506,-0.020164,0.001110,0.064221,0.337500,-0.018281
0.036820,0.028639,0.049994,0.291299,-0.019391,0.000362,0.064221,0.337500,-0.018281
-0.033857,0.029853,0.095367,0.294954,-0.059773,-0.000361,-0.005219,0.386666,-0.059411
-0.035072,0.028960,0.091712,0.300436,-0.059050,-0.002590,-0.005219,0.386666,-0.059411
-0.034179,0.028044,0.086230,0.305790,-0.056821,-0.004794,-0.005219,0.386666,-0.059411
-0.033263,0.027144,0.080876,0.310956,-0.054617,-0.006921,-0.005219,0.386666,-0.059411
-0.032363,0.026260,0.075710,0.315938,-0.052490,-0.008973,-0.005219,0.386666,-0.059411
-0.031479,0.025392,0.070728,0.320742,-0.050438,-0.010952,-0.005219,0.386666,-0.059411
-0.030610,0.024539,0.065924,0.325373,-0.048459,-0.012859,-0.005219,0.386666,-0.059411
-0.029758,0.023701,0.061292,0.329838,-0.046552,-0.014697,-0.005219,0.386666,-0.059411
-0.028920,0.022878,0.056827,0.334142,-0.044714,-0.016469,-0.005219,0.386666,-0.059411
-0.028097,0.022070,0.052524,0.338290,-0.042942,-0.018176,-0.005219,0.386666,-0.059411
-0.018282,0.021275,-0.012010,0.342287,0.036613,-0.019821,0.003788,0.326280,0.018437
-0.017487,0.020765,-0.016007,0.343723,0.038257,-0.018308,0.003788,0.326280,0.018437
-0.016977,0.020268,-0.017444,0.345018,0.036745,-0.016737,0.003788,0.326280,0.018437
-0.016480,0.019776,-0.018739,0.346255,0.035174,-0.015217,0.003788,0.326280,0.018437
-0.015988,0.019289,-0.019976,0.347439,0.033654,-0.013751,0.003788,0.326280,0.018437
-0.015501,0.018807,-0.021159,0.348571,0.032188,-0.012337,0.003788,0.326280,0.018437
-0.015019,0.018330,-0.022291,0.349654,0.030773,-0.010972,0.003788,0.326280,0.018437
-0.014542,0.017859,-0.023374,0.350688,0.029409,-0.009657,0.003788,0.326280,0.018437
-0.014071,0.017392,-0.024408,0.351676,0.028094,-0.008389,0.003788,0.326280,0.018437
-0.013604,0.016932,-0.025396,0.352619,0.026826,-0.007166,0.003788,0.326280,0.018437
-0.065526,0.016476,0.104243,0.353518,-0.100158,-0.005988,-0.048594,0.456862,-0.107324
-0.065070,0.014455,0.103344,0.359590,-0.101336,-0.009783,-0.048594,0.456862,-0.107324
-0.063049,0.012439,0.097272,0.365622,-0.097541,-0.013620,-0.048594,0.456862,-0.107324
-0.061033,0.010463,0.091240,0.371444,-0.093704,-0.017325,-0.048594,0.456862,-0.107324
-0.059057,0.008525,0.085418,0.377058,-0.089999,-0.020896,-0.048594,0.456862,-0.107324
-0.057119,0.006626,0.079804,0.382471,-0.086429,-0.024337,-0.048594,0.456862,-0.107324
-0.055220,0.004764,0.074391,0.387689,-0.082987,-0.027652,-0.048594,0.456862,-0.107324
-0.053358,0.002939,0.069173,0.392718,-0.079672,-0.030846,-0.048594,0.456862,-0.107324
-0.051533,0.001150,0.064144,0.397565,-0.076478,-0.033922,-0.048594,0.456862,-0.107324
-0.049744,-0.000604,0.059297,0.402235,-0.073402,-0.036884,-0.048594,0.456862,-0.107324
-0.045262,-0.002324,0.017378,0.406735,0.014564,-0.039736,-0.045866,0.419613,-0.022321
-0.043542,-0.003929,0.012878,0.409580,0.017416,-0.039088,-0.045866,0.419613,-0.022321
-0.041938,-0.005500,0.010033,0.412265,0.016767,-0.038336,-0.045866,0.419613,-0.022321
-0.040366,-0.007045,0.007348,0.414845,0.016015,-0.037603,-0.045866,0.419613,-0.022321
-0.038822,-0.008562,0.004768,0.417324,0.015282,-0.036892,-0.045866,0.419613,-0.022321
-0.037304,-0.010054,0.002289,0.419707,0.014572,-0.036204,-0.045866,0.419613,-0.022321
-0.035813,-0.011519,-0.000093,0.421995,0.013883,-0.035537,-0.045866,0.419613,-0.022321
-0.034347,-0.012959,-0.002382,0.424193,0.013216,-0.034890,-0.045866,0.419613,-0.022321
-0.032908,-0.014373,-0.004579,0.426303,0.012570,-0.034264,-0.045866,0.419613,-0.022321
-0.031494,-0.015761,-0.006689,0.428328,0.011944,-0.033658,-0.045866,0.419613,-0.022321
-0.006891,-0.017125,-0.110953,0.430271,0.047272,-0.033071,-0.022652,0.317375,0.013614
-0.005527,-0.017767,-0.112896,0.428047,0.046685,-0.031117,-0.022652,0.317375,0.013614
-0.004885,-0.018385,-0.110672,0.425747,0.044731,-0.029182,-0.022652,0.317375,0.013614
-0.004267,-0.018992,-0.108372,0.423506,0.042796,-0.027313,-0.022652,0.317375,0.013614
-0.003660,-0.019589,-0.106131,0.421327,0.040926,-0.025509,-0.022652,0.317375,0.013614
-0.003063,-0.020176,-0.103952,0.419208,0.039123,-0.023770,-0.022652,0.317375,0.013614
-0.002476,-0.020753,-0.101833,0.417147,0.037384,-0.022093,-0.022652,0.317375,0.013614
-0.001899,-0.021319,-0.099772,0.415142,0.035707,-0.020476,-0.022652,0.317375,0.013614
-0.001333,-0.021875,-0.097767,0.413191,0.034090,-0.018918,-0.022652,0.317375,0.013614
-0.000777,-0.022420,-0.095816,0.411294,0.032532,-0.017416,-0.022652,0.317375,0.013614
0.024371,-0.022956,-0.009460,0.409448,-0.002803,-0.015969,0.001951,0.401834,-0.020219
0.024906,-0.022742,-0.007613,0.411033,-0.004250,-0.015976,0.001951,0.401834,-0.020219
0.024693,-0.022518,-0.009198,0.412666,-0.004243,-0.016034,0.001951,0.401834,-0.020219
0.024469,-0.022296,-0.010832,0.414236,-0.004185,-0.016092,0.001951,0.401834,-0.020219
0.024247,-0.022075,-0.012402,0.415741,-0.004126,-0.016150,0.001951,0.401834,-0.020219
0.024025,-0.021855,-0.013907,0.417183,-0.004069,-0.016207,0.001951,0.401834,-0.020219
0.023805,-0.021636,-0.015349,0.418565,-0.004012,-0.016262,0.001951,0.401834,-0.020219
0.023586,-0.021418,-0.016730,0.419887,-0.003957,-0.016316,0.001951,0.401834,-0.020219
0.023369,-0.021202,-0.018053,0.421153,-0.003902,-0.016370,0.001951,0.401834,-0.020219
0.023153,-0.020987,-0.019319,0.422365,-0.003849,-0.016422,0.001951,0.401834,-0.020219
-0.028236,-0.020773,-0.010209,0.423523,-0.003266,-0.016473,-0.049223,0.412156,-0.019688
-0.028450,-0.022095,-0.011367,0.425035,-0.003215,-0.016403,-0.049223,0.412156,-0.019688
-0.027128,-0.023419,-0.012880,0.426498,-0.003285,-0.016333,-0.049223,0.412156,-0.019688
-0.025805,-0.024716,-0.014342,0.427900,-0.003355,-0.016266,-0.049223,0.412156,-0.019688
-0.024507,-0.025987,-0.015744,0.429242,-0.003423,-0.016201,-0.049223,0.412156,-0.019688
-0.023236,-0.027232,-0.017086,0.430527,-0.003487,-0.016140,-0.049223,0.412156,-0.019688
-0.021991,-0.028451,-0.018371,0.431756,-0.003548,-0.016082,-0.049223,0.412156,-0.019688
-0.020772,-0.029646,-0.019600,0.432932,-0.003606,-0.016027,-0.049223,0.412156,-0.019688
-0.019578,-0.030815,-0.020776,0.434056,-0.003661,-0.015975,-0.049223,0.412156,-0.019688
-0.018408,-0.031960,-0.021900,0.435129,-0.003713,-0.015925,-0.049223,0.412156,-0.019688
0.069984,-0.033081,-0.009730,0.436155,0.061934,-0.015878,0.038024,0.425400,0.046009
0.071105,-0.031560,-0.010755,0.437673,0.061887,-0.013372,0.038024,0.425400,0.046009
0.069584,-0.030016,-0.012273,0.439146,0.059381,-0.010867,0.038024,0.425400,0.046009
0.068040,-0.028498,-0.013746,0.440557,0.056876,-0.008451,0.038024,0.425400,0.046009
0.066523,-0.027007,-0.015158,0.441909,0.054460,-0.006123,0.038024,0.425400,0.046009
0.065031,-0.025542,-0.016509,0.443203,0.052132,-0.003881,0.038024,0.425400,0.046009
0.063566,-0.024102,-0.017803,0.444441,0.049890,-0.001721,0.038024,0.425400,0.046009
0.062126,-0.022687,-0.019041,0.445625,0.047730,0.000359,0.038024,0.425400,0.046009
0.060711,-0.021297,-0.020225,0.446757,0.045650,0.002362,0.038024,0.425400,0.046009
0.059321,-0.019930,-0.021357,0.447838,0.043647,0.004290,0.038024,0.425400,0.046009
0.055814,-0.018586,0.017433,0.448871,-0.060070,0.006145,0.035884,0.465271,-0.055780
0.054470,-0.017330,0.016400,0.451451,-0.061925,0.003863,0.035884,0.465271,-0.055780
0.053214,-0.016096,0.013820,0.453986,-0.059643,0.001514,0.035884,0.465271,-0.055780
0.051980,-0.014878,0.011286,0.456425,-0.057294,-0.000759,0.035884,0.465271,-0.055780
0.050762,-0.013677,0.008847,0.458770,-0.055021,-0.002954,0.035884,0.465271,-0.055780
0.049561,-0.012492,0.006502,0.461024,-0.052826,-0.005071,0.035884,0.465271,-0.055780
0.048376,-0.011323,0.004247,0.463190,-0.050709,-0.007115,0.035884,0.465271,-0.055780
0.047207,-0.010171,0.002081,0.465271,-0.048665,-0.009086,0.035884,0.465271,-0.055780
0.046055,-0.009034,0.000000,0.467270,-0.046694,-0.010988,0.035884,0.465271,-0.055780
0.044918,-0.007914,-0.001999,0.469190,-0.044792,-0.012822,0.035884,0.465271,-0.055780
0.029906,-0.006811,0.063597,0.471033,-0.067321,-0.014590,0.021992,0.532787,-0.080143
0.028802,-0.006140,0.061754,0.475501,-0.065553,-0.017243,0.021992,0.532787,-0.080143
0.028131,-0.005485,0.057285,0.479898,-0.062900,-0.019834,0.021992,0.532787,-0.080143
0.027477,-0.004837,0.052888,0.484138,-0.060309,-0.022332,0.021992,0.532787,-0.080143
0.026829,-0.004198,0.048648,0.488223,-0.057811,-0.024740,0.021992,0.532787,-0.080143
0.026190,-0.003566,0.044564,0.492158,-0.055404,-0.027059,0.021992,0.532787,-0.080143
0.025558,-0.002941,0.040629,0.495947,-0.053084,-0.029294,0.021992,0.532787,-0.080143
0.024933,-0.002325,0.036839,0.499597,-0.050849,-0.031446,0.021992,0.532787,-0.080143
0.024317,-0.001717,0.033190,0.503110,-0.048697,-0.033518,0.021992,0.532787,-0.080143
0.023709,-0.001116,0.029677,0.506492,-0.046625,-0.035514,0.021992,0.532787,-0.080143
-0.030279,-0.000524,0.058271,0.509748,0.079047,-0.037435,-0.031396,0.564763,0.043533
-0.030872,-0.001542,0.055016,0.514160,0.080967,-0.034225,-0.031396,0.564763,0.043533
-0.029854,-0.002568,0.050604,0.518453,0.077758,-0.030945,-0.031396,0.564763,0.043533
-0.028828,-0.003578,0.046310,0.522590,0.074478,-0.027774,-0.031396,0.564763,0.043533
-0.027818,-0.004573,0.042173,0.526574,0.071307,-0.024714,-0.031396,0.564763,0.043533
-0.026823,-0.005552,0.038189,0.530411,0.068247,-0.021762,-0.031396,0.564763,0.043533
-0.025844,-0.006516,0.034353,0.534104,0.065295,-0.018915,-0.031396,0.564763,0.043533
-0.024880,-0.007464,0.030660,0.537659,0.062448,-0.016170,-0.031396,0.564763,0.043533
-0.023932,-0.008397,0.027105,0.541080,0.059703,-0.013523,-0.031396,0.564763,0.043533
-0.022999,-0.009314,0.023684,0.544372,0.057056,-0.010972,-0.031396,0.564763,0.043533
0.099554,-0.010215,0.016425,0.547539,0.050036,-0.008512,0.090241,0.560797,0.039064
0.100456,-0.007451,0.013258,0.550432,0.047576,-0.006593,0.090241,0.560797,0.039064
0.097692,-0.004672,0.010364,0.553210,0.045657,-0.004762,0.090241,0.560797,0.039064
0.094913,-0.001942,0.007586,0.555880,0.043826,-0.002999,0.090241,0.560797,0.039064
0.092183,0.000738,0.004917,0.558444,0.042063,-0.001302,0.090241,0.560797,0.039064
0.089502,0.003370,0.002353,0.560907,0.040366,0.000333,0.090241,0.560797,0.039064
0.086870,0.005954,-0.000110,0.563271,0.038731,0.001906,0.090241,0.560797,0.039064
0.084287,0.008491,-0.002475,0.565541,0.037157,0.003421,0.090241,0.560797,0.039064
0.081750,0.010982,-0.004745,0.567719,0.035643,0.004879,0.090241,0.560797,0.039064
0.079259,0.013427,-0.006923,0.569808,0.034185,0.006281,0.090241,0.560797,0.039064
0.019972,0.015828,0.024128,0.571812,0.027622,0.007630,0.033400,0.593936,0.033903
0.017572,0.016479,0.022124,0.575056,0.026273,0.008851,0.033400,0.593936,0.033903
0.016920,0.017087,0.018881,0.578219,0.025053,0.010022,0.033400,0.593936,0.033903
0.016312,0.017683,0.015718,0.581262,0.023881,0.011147,0.033400,0.593936,0.033903
0.015716,0.018268,0.012675,0.584187,0.022756,0.012229,0.033400,0.593936,0.033903
0.015131,0.018842,0.009749,0.586999,0.021674,0.013268,0.033400,0.593936,0.033903
0.014557,0.019405,0.006937,0.589701,0.020635,0.014266,0.033400,0.593936,0.033903
0.013994,0.019958,0.004235,0.592297,0.019637,0.015225,0.033400,0.593936,0.033903
