psi_m,x_m,y_m
13.502429,1.046281,0.856802
13.503371,1.042669,0.855528
13.504316,1.039058,0.854256
13.505276,1.035450,0.852986
13.506226,1.031844,0.851717
13.507179,1.028240,0.850451
13.508134,1.024638,0.849186
13.509080,1.021039,0.847923
13.510028,1.017441,0.846662
13.511003,1.013846,0.845402
13.511956,1.010253,0.844144
13.512912,1.006662,0.842888
13.513882,1.003074,0.841633
13.514831,0.999487,0.840380
13.515794,0.995904,0.839129
13.516760,0.992322,0.837880
13.517728,0.988743,0.836632
13.518687,0.985165,0.835386
13.519660,0.981591,0.834142
13.520624,0.978018,0.832900
13.521590,0.974448,0.831659
13.522559,0.970880,0.830419
13.523530,0.967315,0.829182
13.524504,0.963752,0.827946
13.525480,0.960191,0.826711
13.526446,0.956633,0.825479
13.527427,0.953077,0.824247
13.528399,0.949524,0.823018
13.529373,0.945973,0.821790
13.530349,0.942424,0.820563
13.531340,0.938878,0.819338
13.532309,0.935335,0.818115
13.533293,0.931794,0.816894
13.534279,0.928255,0.815674
13.535268,0.924719,0.814455
13.536247,0.921186,0.813238
13.537228,0.917655,0.812023
13.538212,0.914126,0.810809
13.539222,0.910601,0.809596
13.540211,0.907078,0.808385
13.541178,0.903557,0.807176
13.542172,0.900039,0.805968
13.543179,0.896524,0.804761
13.544166,0.893011,0.803556
13.545154,0.889501,0.802353
13.546146,0.885993,0.801151
13.547163,0.882489,0.799950
13.548159,0.878987,0.798750
13.549134,0.875487,0.797553
13.550134,0.871991,0.796357
13.551162,0.868498,0.795161
13.552167,0.865007,0.793968
13.553139,0.861517,0.792776
13.554126,0.858031,0.791586
13.555139,0.854549,0.790396
13.556178,0.851070,0.789207
13.557195,0.847593,0.788021
13.558179,0.844118,0.786836
13.559177,0.840646,0.785652
13.560202,0.837178,0.784469
13.561229,0.833712,0.783288
13.562234,0.830249,0.782108
13.563254,0.826789,0.780929
13.564264,0.823332,0.779752
13.565288,0.819878,0.778576
13.566303,0.816426,0.777401
13.567320,0.812978,0.776228
13.568340,0.809532,0.775056
13.569362,0.806090,0.773885
13.570386,0.802651,0.772715
13.571401,0.799214,0.771547
13.572430,0.795780,0.770380
13.573461,0.792350,0.769214
13.574482,0.788923,0.768049
13.575506,0.785498,0.766886
13.576533,0.782077,0.765723
13.577573,0.778659,0.764562
13.578604,0.775243,0.763402
13.579626,0.771831,0.762244
13.580662,0.768422,0.761086
13.581711,0.765017,0.759930
13.582740,0.761614,0.758775
13.583771,0.758214,0.757621
13.584804,0.754818,0.756468
13.585863,0.751425,0.755316
13.586901,0.748035,0.754165
13.587917,0.744647,0.753016
13.588959,0.741264,0.751868
13.590028,0.737884,0.750720
13.591075,0.734507,0.749574
13.592100,0.731133,0.748429
13.593140,0.727762,0.747285
13.594206,0.724395,0.746142
13.595274,0.721032,0.744999
13.596297,0.717670,0.743859
13.597322,0.714312,0.742719
13.598374,0.710958,0.741581
13.599451,0.707608,0.740442
13.600531,0.704262,0.739305
13.601577,0.700918,0.738170
13.602602,0.697576,0.737035
13.603653,0.694239,0.735902
13.604730,0.690906,0.734769
13.605822,0.687577,0.733636
13.606879,0.684250,0.732506
13.607916,0.680925,0.731376
13.608978,0.677606,0.730247
13.610067,0.674290,0.729119
13.611134,0.670977,0.727992
13.612179,0.667667,0.726866
13.613251,0.664361,0.725741
13.614337,0.661060,0.724616
13.615401,0.657761,0.723493
13.616480,0.654466,0.722370
13.617549,0.651174,0.721249
13.618620,0.647886,0.720128
13.619693,0.644601,0.719008
13.620781,0.641321,0.717889
13.621847,0.638044,0.716771
13.622928,0.634770,0.715654
13.624010,0.631500,0.714537
13.625083,0.628234,0.713422
13.626159,0.624972,0.712307
13.627260,0.621713,0.711193
13.628340,0.618458,0.710080
13.629422,0.615207,0.708967
13.630507,0.611959,0.707856
13.631594,0.608715,0.706745
13.632695,0.605476,0.705635
13.633774,0.602239,0.704526
13.634868,0.599007,0.703417
13.635964,0.595779,0.702309
13.637050,0.592554,0.701202
13.638151,0.589333,0.700096
13.639242,0.586116,0.698990
13.640335,0.582902,0.697886
13.641431,0.579693,0.696781
13.642540,0.576488,0.695678
13.643629,0.573286,0.694575
13.644731,0.570088,0.693473
13.645848,0.566895,0.692371
13.646943,0.563705,0.691271
13.648052,0.560520,0.690171
13.649152,0.557338,0.689071
13.650266,0.554160,0.687972
13.651370,0.550986,0.686874
13.652476,0.547817,0.685777
13.653585,0.544651,0.684680
13.654708,0.541489,0.683583
13.655810,0.538331,0.682488
13.656925,0.535178,0.681393
13.658043,0.532029,0.680298
13.659152,0.528883,0.679204
13.660262,0.525742,0.678111
13.661399,0.522605,0.677018
13.662515,0.519472,0.675926
13.663632,0.516343,0.674834
13.664752,0.513218,0.673743
13.665874,0.510098,0.672652
13.666999,0.506982,0.671562
13.668125,0.503870,0.670473
13.669254,0.500762,0.669383
13.670374,0.497658,0.668295
13.671496,0.494559,0.667207
13.672643,0.491464,0.666119
13.673770,0.488373,0.665032
13.674898,0.485287,0.663945
13.676029,0.482204,0.662859
13.677163,0.479127,0.661773
13.678310,0.476053,0.660688
13.679436,0.472984,0.659603
13.680576,0.469919,0.658519
13.681718,0.466859,0.657435
13.682851,0.463802,0.656351
13.683998,0.460751,0.655268
13.685136,0.457704,0.654185
13.686276,0.454661,0.653103
13.687418,0.451622,0.652021
13.688574,0.448589,0.650939
13.689709,0.445559,0.649858
13.690858,0.442534,0.648777
13.692021,0.439514,0.647696
13.693163,0.436498,0.646616
13.694306,0.433486,0.645536
13.695453,0.430479,0.644457
13.696625,0.427477,0.643377
13.697776,0.424479,0.642299
13.698906,0.421485,0.641220
13.700062,0.418497,0.640142
13.701243,0.415513,0.639064
13.702403,0.412534,0.637986
13.703542,0.409558,0.636909
13.704707,0.406589,0.635832
13.705886,0.403624,0.634754
13.707044,0.400663,0.633678
13.708204,0.397706,0.632601
13.709366,0.394755,0.631525
13.710543,0.391808,0.630449
13.711709,0.388866,0.629374
13.712879,0.385929,0.628298
13.714038,0.382996,0.627223
13.715212,0.380069,0.626148
13.716388,0.377146,0.625073
13.717555,0.374228,0.623998
13.718724,0.371314,0.622924
13.719919,0.368406,0.621849
13.721093,0.365503,0.620775
13.722245,0.362603,0.619701
13.723423,0.359709,0.618628
13.724628,0.356821,0.617554
13.725811,0.353937,0.616480
13.726972,0.351057,0.615407
13.728160,0.348182,0.614333
13.729362,0.345314,0.613260
13.730543,0.342449,0.612187
13.731713,0.339589,0.611114
13.732899,0.336734,0.610041
13.734110,0.333885,0.608968
13.735300,0.331041,0.607895
13.736468,0.328200,0.606823
13.737663,0.325366,0.605750
13.738871,0.322537,0.604678
13.740059,0.319712,0.603605
13.741248,0.316892,0.602533
13.742441,0.314078,0.601461
13.743647,0.311269,0.600388
13.744844,0.308465,0.599316
13.746043,0.305666,0.598243
13.747244,0.302872,0.597171
13.748436,0.300083,0.596099
13.749631,0.297299,0.595027
13.750851,0.294521,0.593954
13.752074,0.291748,0.592882
13.753251,0.288979,0.591810
13.754432,0.286215,0.590738
13.755638,0.283458,0.589665
13.756871,0.280706,0.588592
13.758105,0.277960,0.587519
13.759307,0.275217,0.586447
13.760487,0.272480,0.585375
13.761693,0.269748,0.584302
13.762926,0.267023,0.583229
13.764172,0.264303,0.582156
13.765386,0.261587,0.581083
13.766577,0.258877,0.580010
13.767796,0.256172,0.578937
13.769040,0.253473,0.577863
13.770263,0.250779,0.576790
13.771452,0.248090,0.575716
13.772656,0.245406,0.574643
13.773887,0.242728,0.573569
13.775143,0.240057,0.572494
13.776390,0.237391,0.571420
13.777591,0.234728,0.570346
13.778795,0.232072,0.569272
13.780025,0.229421,0.568197
13.781282,0.226777,0.567122
13.782517,0.224138,0.566047
13.783730,0.221503,0.564972
13.784970,0.218875,0.563896
13.786212,0.216252,0.562821
13.787433,0.213634,0.561745
13.788668,0.211022,0.560669
13.789930,0.208417,0.559592
13.791170,0.205816,0.558516
13.792376,0.203220,0.557440
13.793597,0.200630,0.556363
13.794845,0.198047,0.555285
13.796119,0.195470,0.554208
13.797371,0.192898,0.553130
13.798589,0.190330,0.552052
13.799823,0.187769,0.550974
13.801082,0.185214,0.549895
13.802344,0.182664,0.548816
13.803584,0.180120,0.547737
13.804839,0.177582,0.546657
13.806084,0.175049,0.545578
13.807332,0.172522,0.544497
13.808582,0.170001,0.543417
13.809847,0.167487,0.542336
13.811090,0.164977,0.541255
13.812348,0.162473,0.540174
13.813608,0.159976,0.539092
13.814858,0.157483,0.538010
13.816111,0.154997,0.536927
13.817391,0.152518,0.535844
13.818648,0.150043,0.534761
13.819885,0.147574,0.533678
13.821148,0.145111,0.532594
13.822437,0.142656,0.531509
13.823705,0.140205,0.530424
13.824939,0.137759,0.529339
13.826188,0.135320,0.528254
13.827464,0.132887,0.527168
13.828765,0.130461,0.526081
13.830045,0.128040,0.524994
13.831280,0.125624,0.523907
13.832517,0.123214,0.522820
13.833782,0.120811,0.521732
13.835072,0.118415,0.520643
13.836388,0.116025,0.519553
13.837683,0.113641,0.518464
13.838933,0.111261,0.517374
13.840161,0.108887,0.516284
13.841417,0.106520,0.515193
13.842698,0.104160,0.514102
13.844006,0.101806,0.513009
13.845340,0.099460,0.511917
13.846652,0.097119,0.510823
13.847919,0.094782,0.509730
13.849141,0.092450,0.508637
13.850366,0.090124,0.507543
13.851618,0.087806,0.506448
13.852896,0.085495,0.505353
13.854200,0.083191,0.504256
13.855531,0.080893,0.503159
13.856888,0.078603,0.502061
13.858222,0.076318,0.500963
13.859512,0.074038,0.499865
13.860756,0.071762,0.498767
13.861980,0.069492,0.497668
13.863230,0.067229,0.496568
13.864507,0.064974,0.495468
13.865810,0.062726,0.494367
13.867140,0.060485,0.493264
13.868496,0.058251,0.492161
13.869853,0.056023,0.491058
13.871165,0.053800,0.489954
13.872432,0.051582,0.488851
13.873655,0.049368,0.487747
13.874880,0.047162,0.486642
13.876133,0.044963,0.485536
13.877412,0.042771,0.484429
13.878717,0.040587,0.483322
13.880049,0.038409,0.482214
13.881407,0.036239,0.481104
13.882791,0.034077,0.479994
13.884176,0.031920,0.478884
13.885516,0.029768,0.477773
13.886811,0.027621,0.476662
13.888061,0.025478,0.475550
13.889290,0.023342,0.474438
13.890547,0.021214,0.473325
13.891830,0.019093,0.472211
13.893139,0.016980,0.471097
13.894475,0.014874,0.469981
13.895837,0.012775,0.468864
13.897225,0.010684,0.467747
13.898591,0.008598,0.466629
13.899912,0.006517,0.465510
13.901188,0.004441,0.464392
13.902443,0.002371,0.463272
13.903725,0.000309,0.462152
13.905033,-0.001746,0.461031
13.906368,-0.003793,0.459908
13.907729,-0.005832,0.458785
13.909104,-0.007865,0.457661
13.910446,-0.009892,0.456537
13.911742,-0.011914,0.455412
13.913018,-0.013930,0.454286
13.914321,-0.015939,0.453160
13.915650,-0.017939,0.452032
13.917005,-0.019932,0.450904
13.918362,-0.021919,0.449774
13.919675,-0.023900,0.448645
13.920966,-0.025876,0.447514
13.922284,-0.027843,0.446383
13.923629,-0.029803,0.445250
13.925000,-0.031755,0.444117
13.926349,-0.033702,0.442983
13.927653,-0.035643,0.441848
13.928937,-0.037578,0.440713
13.930247,-0.039505,0.439576
13.931584,-0.041424,0.438439
13.932947,-0.043335,0.437300
13.934336,-0.045239,0.436161
13.935703,-0.047138,0.435021
13.937026,-0.049030,0.433880
13.938304,-0.050918,0.432739
13.939585,-0.052798,0.431596
13.940892,-0.054670,0.430453
13.942227,-0.056534,0.429308
13.943587,-0.058391,0.428163
13.944974,-0.060240,0.427016
13.946387,-0.062081,0.425869
13.947779,-0.063916,0.424721
13.949125,-0.065746,0.423572
13.950426,-0.067571,0.422422
13.951694,-0.069390,0.421272
13.952978,-0.071200,0.420121
13.954289,-0.073003,0.418968
13.955626,-0.074798,0.417814
13.956990,-0.076584,0.416660
13.958380,-0.078363,0.415504
13.959796,-0.080135,0.414347
13.961214,-0.081899,0.413189
13.962587,-0.083658,0.412031
13.963915,-0.085412,0.410872
13.965198,-0.087160,0.409712
13.966484,-0.088901,0.408551
13.967797,-0.090633,0.407389
13.969138,-0.092357,0.406225
13.970504,-0.094074,0.405061
13.971897,-0.095782,0.403896
13.973316,-0.097483,0.402729
13.974713,-0.099177,0.401561
13.976066,-0.100866,0.400393
13.977373,-0.102549,0.399224
13.978660,-0.104226,0.398054
13.979974,-0.105894,0.396883
13.981314,-0.107555,0.395711
13.982681,-0.109207,0.394537
13.984075,-0.110851,0.393363
13.985495,-0.112487,0.392187
13.986917,-0.114116,0.391010
13.988293,-0.115740,0.389832
13.989625,-0.117358,0.388654
13.990924,-0.118969,0.387474
13.992238,-0.120573,0.386294
13.993579,-0.122168,0.385112
13.994947,-0.123756,0.383929
13.996341,-0.125335,0.382745
13.997761,-0.126906,0.381559
13.999183,-0.128470,0.380373
14.000561,-0.130029,0.379185
14.001893,-0.131581,0.377997
14.003181,-0.133128,0.376808
14.004472,-0.134667,0.375618
14.005791,-0.136198,0.374426
14.007136,-0.137720,0.373233
14.008508,-0.139234,0.372039
14.009906,-0.140740,0.370844
14.011331,-0.142237,0.369647
14.012782,-0.143727,0.368450
14.014234,-0.145209,0.367251
14.015641,-0.146686,0.366051
14.017004,-0.148158,0.364850
14.018321,-0.149623,0.363648
14.019594,-0.151082,0.362446
14.020871,-0.152534,0.361242
14.022175,-0.153976,0.360036
14.023507,-0.155410,0.358830
14.024865,-0.156836,0.357622
14.026250,-0.158253,0.356413
14.027661,-0.159662,0.355202
14.029098,-0.161063,0.353991
14.030561,-0.162456,0.352778
14.032027,-0.163842,0.351564
14.033447,-0.165222,0.350348
14.034821,-0.166596,0.349132
14.036151,-0.167964,0.347915
14.037449,-0.169326,0.346697
14.038762,-0.170679,0.345477
14.040102,-0.172024,0.344256
14.041469,-0.173360,0.343034
14.042863,-0.174688,0.341810
14.044283,-0.176007,0.340585
14.045729,-0.177318,0.339359
14.047177,-0.178622,0.338131
14.048580,-0.179920,0.336902
14.049939,-0.181213,0.335673
14.051252,-0.182499,0.334442
14.052569,-0.183777,0.333210
14.053914,-0.185046,0.331976
14.055285,-0.186307,0.330741
14.056683,-0.187559,0.329505
14.058107,-0.188803,0.328267
14.059557,-0.190039,0.327028
14.060986,-0.191268,0.325788
14.062370,-0.192491,0.324547
14.063709,-0.193708,0.323304
14.065027,-0.194917,0.322060
14.066373,-0.196119,0.320815
14.067746,-0.197311,0.319569
14.069145,-0.198495,0.318321
14.070571,-0.199670,0.317071
14.071999,-0.200838,0.315820
14.073383,-0.202000,0.314569
14.074733,-0.203155,0.313315
14.076099,-0.204302,0.312061
14.077491,-0.205440,0.310805
14.078910,-0.206570,0.309547
14.080307,-0.207693,0.308289
14.081660,-0.208810,0.307029
14.083017,-0.209919,0.305767
14.084400,-0.211019,0.304505
14.085809,-0.212111,0.303240
14.087221,-0.213195,0.301975
14.088589,-0.214273,0.300708
14.089960,-0.215342,0.299440
14.091357,-0.216404,0.298170
14.092757,-0.217457,0.296899
14.094136,-0.218504,0.295626
14.095518,-0.219542,0.294352
14.096903,-0.220573,0.293077
14.098303,-0.221595,0.291800
14.099682,-0.222611,0.290522
14.101064,-0.223618,0.289243
14.102449,-0.224618,0.287962
14.103848,-0.225609,0.286679
14.105227,-0.226594,0.285395
14.106621,-0.227570,0.284110
14.108017,-0.228538,0.282823
14.109393,-0.229499,0.281535
14.110784,-0.230452,0.280245
14.112177,-0.231396,0.278954
14.113550,-0.232334,0.277662
14.114937,-0.233264,0.276367
14.116340,-0.234185,0.275072
14.117721,-0.235099,0.273775
14.119118,-0.236004,0.272476
14.120505,-0.236902,0.271176
14.121883,-0.237793,0.269875
14.123277,-0.238675,0.268572
14.124673,-0.239549,0.267268
14.126049,-0.240416,0.265962
14.127439,-0.241275,0.264654
14.128833,-0.242126,0.263345
14.130217,-0.242969,0.262035
14.131605,-0.243804,0.260723
14.133007,-0.244631,0.259409
14.134388,-0.245451,0.258094
14.135773,-0.246262,0.256777
14.137161,-0.247066,0.255459
14.138563,-0.247861,0.254139
14.139945,-0.248650,0.252818
14.141329,-0.249430,0.251495
14.142717,-0.250202,0.250171
14.144120,-0.250965,0.248845
14.145501,-0.251722,0.247518
14.146886,-0.252470,0.246189
14.148274,-0.253211,0.244858
14.149665,-0.253943,0.243526
14.151059,-0.254667,0.242192
14.152444,-0.255384,0.240857
14.153832,-0.256093,0.239520
14.155212,-0.256794,0.238181
14.156594,-0.257487,0.236841
14.158003,-0.258171,0.235499
14.159392,-0.258848,0.234156
14.160760,-0.259517,0.232811
14.162154,-0.260178,0.231464
14.163552,-0.260831,0.230116
14.164929,-0.261476,0.228766
14.166321,-0.262113,0.227414
14.167716,-0.262742,0.226061
14.169102,-0.263363,0.224707
14.170491,-0.263976,0.223350
14.171872,-0.264581,0.221992
14.173267,-0.265178,0.220632
14.174654,-0.265767,0.219271
14.176032,-0.266349,0.217908
14.177425,-0.266922,0.216543
14.178821,-0.267487,0.215177
14.180196,-0.268044,0.213809
14.181586,-0.268593,0.212439
14.182968,-0.269135,0.211068
14.184352,-0.269668,0.209694
14.185740,-0.270193,0.208320
14.187131,-0.270710,0.206943
14.188513,-0.271219,0.205565
14.189898,-0.271720,0.204185
14.191275,-0.272214,0.202803
14.192655,-0.272699,0.201420
14.194061,-0.273175,0.200035
14.195447,-0.273644,0.198648
14.196813,-0.274106,0.197259
14.198193,-0.274559,0.195869
14.199601,-0.275003,0.194477
14.200987,-0.275440,0.193083
14.202341,-0.275870,0.191688
14.203711,-0.276291,0.190291
14.205107,-0.276703,0.188892
14.206519,-0.277107,0.187491
14.207898,-0.277504,0.186088
14.209256,-0.277893,0.184684
14.210641,-0.278273,0.183278
14.212042,-0.278645,0.181870
14.213409,-0.279010,0.180460
14.214781,-0.279367,0.179049
14.216179,-0.279714,0.177636
14.217556,-0.280055,0.176221
14.218937,-0.280387,0.174804
14.220321,-0.280711,0.173385
14.221685,-0.281027,0.171965
14.223063,-0.281335,0.170543
14.224457,-0.281635,0.169119
14.225830,-0.281927,0.167693
14.227207,-0.282210,0.166265
14.228587,-0.282486,0.164835
14.229969,-0.282753,0.163404
14.231344,-0.283013,0.161971
14.232721,-0.283264,0.160536
14.234090,-0.283508,0.159099
14.235463,-0.283743,0.157660
14.236862,-0.283969,0.156219
14.238241,-0.284188,0.154777
14.239587,-0.284400,0.153332
14.240949,-0.284604,0.151886
14.242338,-0.284798,0.150438
14.243730,-0.284984,0.148988
14.245102,-0.285163,0.147536
14.246465,-0.285333,0.146082
14.247843,-0.285496,0.144627
14.249225,-0.285650,0.143169
14.250586,-0.285796,0.141710
14.251962,-0.285934,0.140248
14.253330,-0.286064,0.138785
14.254701,-0.286186,0.137320
14.256063,-0.286300,0.135852
14.257429,-0.286406,0.134383
14.258823,-0.286502,0.132912
14.260195,-0.286592,0.131440
14.261536,-0.286674,0.129965
14.262891,-0.286748,0.128488
14.264274,-0.286812,0.127009
14.265661,-0.286869,0.125528
14.267014,-0.286918,0.124046
14.268372,-0.286959,0.122561
14.269756,-0.286991,0.121074
14.271121,-0.287016,0.119586
14.272464,-0.287033,0.118095
14.273835,-0.287041,0.116603
14.275222,-0.287040,0.115108
14.276576,-0.287033,0.113612
14.277909,-0.287018,0.112113
14.279271,-0.286993,0.110612
14.280659,-0.286960,0.109110
14.282051,-0.286919,0.107606
14.283398,-0.286871,0.106099
14.284725,-0.286815,0.104590
14.286080,-0.286751,0.103080
14.287461,-0.286677,0.101567
14.288846,-0.286595,0.100053
14.290187,-0.286507,0.098536
14.291508,-0.286411,0.097017
14.292857,-0.286306,0.095497
14.294232,-0.286192,0.093974
14.295623,-0.286069,0.092449
14.296981,-0.285939,0.090922
14.298308,-0.285802,0.089393
14.299650,-0.285657,0.087862
14.301019,-0.285502,0.086329
14.302392,-0.285339,0.084794
14.303732,-0.285170,0.083257
14.305076,-0.284992,0.081718
14.306436,-0.284805,0.080176
14.307787,-0.284610,0.078633
14.309130,-0.284408,0.077087
14.310477,-0.284197,0.075540
14.311839,-0.283978,0.073990
14.313181,-0.283751,0.072438
14.314538,-0.283515,0.070884
14.315887,-0.283272,0.069328
14.317227,-0.283021,0.067770
14.318572,-0.282761,0.066209
14.319920,-0.282493,0.064647
14.321259,-0.282218,0.063082
14.322602,-0.281934,0.061516
14.323949,-0.281642,0.059947
14.325300,-0.281342,0.058376
14.326630,-0.281034,0.056802
14.327976,-0.280717,0.055227
14.329326,-0.280393,0.053650
14.330655,-0.280061,0.052070
14.332000,-0.279720,0.050488
14.333337,-0.279371,0.048904
14.334677,-0.279014,0.047318
14.336010,-0.278649,0.045730
14.337346,-0.278277,0.044139
14.338686,-0.277895,0.042546
14.340029,-0.277506,0.040952
14.341352,-0.277109,0.039354
14.342691,-0.276703,0.037755
14.344022,-0.276290,0.036154
14.345357,-0.275868,0.034550
14.346683,-0.275439,0.032944
14.348013,-0.275001,0.031336
14.349347,-0.274555,0.029725
14.350673,-0.274101,0.028113
14.352003,-0.273639,0.026498
14.353336,-0.273168,0.024881
14.354662,-0.272690,0.023262
14.355991,-0.272204,0.021640
14.357324,-0.271709,0.020016
14.358637,-0.271207,0.018390
14.359965,-0.270696,0.016762
14.361298,-0.270177,0.015132
14.362610,-0.269651,0.013499
14.363939,-0.269116,0.011864
14.365259,-0.268573,0.010226
14.366583,-0.268022,0.008587
14.367899,-0.267463,0.006945
14.369219,-0.266896,0.005301
14.370531,-0.266320,0.003654
14.371847,-0.265737,0.002005
14.373179,-0.265145,0.000354
14.374490,-0.264546,-0.001299
14.375806,-0.263938,-0.002955
14.377114,-0.263323,-0.004613
14.378437,-0.262699,-0.006273
14.379753,-0.262067,-0.007935
14.381061,-0.261427,-0.009600
14.382360,-0.260780,-0.011268
14.383676,-0.260124,-0.012937
14.384995,-0.259459,-0.014609
14.386295,-0.258788,-0.016283
14.387611,-0.258107,-0.017959
14.388918,-0.257419,-0.019638
14.390218,-0.256723,-0.021320
14.391522,-0.256019,-0.023003
14.392830,-0.255306,-0.024689
14.394142,-0.254585,-0.026377
14.395434,-0.253857,-0.028068
14.396742,-0.253121,-0.029761
14.398054,-0.252376,-0.031456
14.399346,-0.251623,-0.033154
14.400643,-0.250863,-0.034854
14.401943,-0.250094,-0.036556
14.403236,-0.249317,-0.038261
14.404533,-0.248533,-0.039968
14.405834,-0.247740,-0.041678
14.407127,-0.246939,-0.043390
14.408424,-0.246130,-0.045104
14.409725,-0.245313,-0.046821
14.411007,-0.244488,-0.048540
14.412305,-0.243655,-0.050262
14.413606,-0.242813,-0.051985
14.414877,-0.241965,-0.053712
14.416151,-0.241108,-0.055441
14.417454,-0.240243,-0.057172
14.418761,-0.239369,-0.058905
14.420036,-0.238488,-0.060641
14.421315,-0.237599,-0.062380
14.422611,-0.236702,-0.064121
14.423887,-0.235797,-0.065864
14.425179,-0.234883,-0.067610
14.426463,-0.233962,-0.069358
14.427740,-0.233033,-0.071108
14.429021,-0.232096,-0.072861
14.430294,-0.231151,-0.074617
14.431572,-0.230197,-0.076375
14.432866,-0.229236,-0.078135
14.434128,-0.228267,-0.079898
14.435395,-0.227290,-0.081664
14.436690,-0.226304,-0.083431
14.437965,-0.225311,-0.085201
14.439221,-0.224310,-0.086974
14.440493,-0.223301,-0.088749
14.441781,-0.222283,-0.090527
14.443050,-0.221258,-0.092307
14.444311,-0.220225,-0.094090
14.445577,-0.219184,-0.095875
14.446847,-0.218135,-0.097662
14.448122,-0.217077,-0.099452
14.449377,-0.216013,-0.101245
14.450648,-0.214939,-0.103040
14.451912,-0.213858,-0.104837
14.453169,-0.212770,-0.106637
14.454430,-0.211673,-0.108440
14.455695,-0.210568,-0.110245
14.456953,-0.209455,-0.112052
14.458215,-0.208334,-0.113862
14.459470,-0.207205,-0.115675
14.460729,-0.206069,-0.117490
14.461981,-0.204924,-0.119308
14.463238,-0.203771,-0.121128
14.464487,-0.202611,-0.122950
14.465741,-0.201442,-0.124775
14.466999,-0.200266,-0.126603
14.468238,-0.199082,-0.128433
14.469493,-0.197889,-0.130266
14.470753,-0.196689,-0.132101
14.471994,-0.195481,-0.133939
14.473239,-0.194265,-0.135779
14.474489,-0.193041,-0.137621
14.475731,-0.191809,-0.139466
14.476978,-0.190570,-0.141314
14.478218,-0.189322,-0.143164
14.479463,-0.188067,-0.145016
14.480700,-0.186803,-0.146871
14.481942,-0.185532,-0.148728
14.483176,-0.184253,-0.150588
14.484416,-0.182967,-0.152450
14.485659,-0.181672,-0.154314
14.486884,-0.180370,-0.156181
14.488126,-0.179059,-0.158050
14.489372,-0.177741,-0.159921
14.490587,-0.176416,-0.161795
14.491807,-0.175082,-0.163671
14.493055,-0.173740,-0.165549
14.494308,-0.172390,-0.167430
14.495518,-0.171034,-0.169313
14.496709,-0.169670,-0.171199
14.497929,-0.168298,-0.173086
14.499178,-0.166917,-0.174976
14.500431,-0.165528,-0.176867
14.501641,-0.164133,-0.178762
14.502857,-0.162730,-0.180658
14.504088,-0.161318,-0.182557
14.505301,-0.159900,-0.184458
14.506519,-0.158473,-0.186361
14.507741,-0.157039,-0.188267
14.508969,-0.155597,-0.190174
14.510177,-0.154148,-0.192084
14.511391,-0.152691,-0.193996
14.512609,-0.151226,-0.195910
14.513808,-0.149754,-0.197826
14.515024,-0.148273,-0.199744
14.516245,-0.146785,-0.201665
14.517447,-0.145290,-0.203587
14.518655,-0.143787,-0.205512
14.519867,-0.142277,-0.207439
14.521084,-0.140758,-0.209368
14.522282,-0.139233,-0.211299
14.523485,-0.137700,-0.213232
14.524681,-0.136159,-0.215167
14.525894,-0.134610,-0.217104
14.527100,-0.133054,-0.219043
14.528288,-0.131491,-0.220985
14.529480,-0.129920,-0.222928
14.530690,-0.128342,-0.224873
14.531880,-0.126756,-0.226821
14.533088,-0.125162,-0.228770
14.534277,-0.123561,-0.230721
14.535470,-0.121953,-0.232675
14.536669,-0.120337,-0.234630
14.537850,-0.118713,-0.236587
14.539047,-0.117082,-0.238546
14.540237,-0.115444,-0.240508
14.541421,-0.113798,-0.242471
14.542610,-0.112145,-0.244436
14.543792,-0.110485,-0.246403
14.544979,-0.108817,-0.248372
14.546172,-0.107141,-0.250342
14.547345,-0.105459,-0.252315
14.548524,-0.103769,-0.254290
14.549708,-0.102071,-0.256266
14.550898,-0.100366,-0.258244
14.552068,-0.098654,-0.260225
14.553244,-0.096935,-0.262207
14.554426,-0.095208,-0.264191
14.555600,-0.093473,-0.266176
14.556768,-0.091732,-0.268164
14.557941,-0.089983,-0.270153
14.559120,-0.088227,-0.272144
14.560291,-0.086464,-0.274137
14.561457,-0.084693,-0.276132
14.562627,-0.082915,-0.278129
14.563791,-0.081130,-0.280127
14.564960,-0.079338,-0.282127
14.566123,-0.077538,-0.284129
14.567291,-0.075731,-0.286133
14.568452,-0.073917,-0.288139
14.569607,-0.072096,-0.290146
14.570768,-0.070268,-0.292155
14.571945,-0.068432,-0.294165
14.573092,-0.066589,-0.296178
14.574245,-0.064740,-0.298192
14.575415,-0.062882,-0.300207
14.576566,-0.061018,-0.302225
14.577712,-0.059147,-0.304244
14.578874,-0.057268,-0.306265
14.580030,-0.055383,-0.308287
14.581168,-0.053490,-0.310312
14.582311,-0.051591,-0.312338
14.583483,-0.049683,-0.314365
14.584637,-0.047769,-0.316394
14.585749,-0.045849,-0.318425
14.586867,-0.043922,-0.320458
14.588014,-0.041987,-0.322492
14.589191,-0.040044,-0.324527
14.590372,-0.038094,-0.326563
14.591512,-0.036138,-0.328602
14.592609,-0.034176,-0.330643
14.593712,-0.032207,-0.332686
14.594845,-0.030230,-0.334730
14.596008,-0.028245,-0.336774
14.597187,-0.026253,-0.338820
14.598336,-0.024255,-0.340868
14.599444,-0.022251,-0.342919
14.600533,-0.020241,-0.344971
14.601652,-0.018222,-0.347024
14.602800,-0.016196,-0.349078
