psi_bar,psi_hat,x_bar,x_hat,y_bar,y_hat,psi_m,x_m,y_m
-0.041698,0.019887,0.028284,0.062741,0.091653,-0.851444,-0.021055,0.088990,-0.764314
-0.001939,0.019152,0.368589,0.064708,-0.201022,-0.847102,0.017947,0.431330,-1.052466
-0.001205,0.019609,0.366622,0.080328,-0.205364,-0.854494,0.017947,0.431330,-1.052466
-0.001662,0.020089,0.351002,0.095884,-0.197972,-0.862056,0.017947,0.431330,-1.052466
-0.002141,0.020581,0.335446,0.110931,-0.190410,-0.869378,0.017947,0.431330,-1.052466
-0.002633,0.021086,0.320399,0.125470,-0.183088,-0.876454,0.017947,0.431330,-1.052466
-0.003138,0.021602,0.305860,0.139518,-0.176011,-0.883291,0.017947,0.431330,-1.052466
-0.003654,0.022128,0.291812,0.153090,-0.169174,-0.889896,0.017947,0.431330,-1.052466
-0.004181,0.022664,0.278240,0.166202,-0.162570,-0.896275,0.017947,0.431330,-1.052466
-0.004717,0.023208,0.265128,0.178868,-0.156190,-0.902436,0.017947,0.431330,-1.052466
-0.005261,0.023759,0.252462,0.191103,-0.150030,-0.908384,0.017947,0.431330,-1.052466
0.021811,0.024317,0.006500,0.202921,-0.214714,-0.914126,0.045570,0.197603,-1.123098
0.021253,0.025708,-0.005318,0.204992,-0.208972,-0.922543,0.045570,0.197603,-1.123098
0.019862,0.027104,-0.007388,0.206671,-0.200555,-0.930769,0.045570,0.197603,-1.123098
0.018465,0.028493,-0.009067,0.208276,-0.192329,-0.938705,0.045570,0.197603,-1.123098
0.017077,0.029873,-0.010673,0.209821,-0.184392,-0.946359,0.045570,0.197603,-1.123098
0.015697,0.031243,-0.012218,0.211307,-0.176739,-0.953738,0.045570,0.197603,-1.123098
0.014326,0.032604,-0.013703,0.212736,-0.169360,-0.960851,0.045570,0.197603,-1.123098
0.012966,0.033954,-0.015132,0.214110,-0.162247,-0.967707,0.045570,0.197603,-1.123098
0.011616,0.035292,-0.016506,0.215431,-0.155391,-0.974313,0.045570,0.197603,-1.123098
0.010278,0.036618,-0.017827,0.216700,-0.148785,-0.980677,0.045570,0.197603,-1.123098
-0.086084,0.037932,0.430797,0.217920,-0.364014,-0.986807,-0.049465,0.647497,-1.344691
-0.087397,0.036381,0.429577,0.237099,-0.357884,-1.001390,-0.049465,0.647497,-1.344691
-0.085846,0.034817,0.410398,0.256234,-0.343301,-1.015754,-0.049465,0.647497,-1.344691
-0.084282,0.033297,0.391264,0.274734,-0.328938,-1.029600,-0.049465,0.647497,-1.344691
-0.082762,0.031823,0.372763,0.292602,-0.315091,-1.042936,-0.049465,0.647497,-1.344691
-0.081288,0.030391,0.354895,0.309857,-0.301755,-1.055779,-0.049465,0.647497,-1.344691
-0.079856,0.029000,0.337640,0.326520,-0.288912,-1.068143,-0.049465,0.647497,-1.344691
-0.078465,0.027649,0.320978,0.342608,-0.276548,-1.080045,-0.049465,0.647497,-1.344691
-0.077114,0.026335,0.304889,0.358141,-0.264646,-1.091499,-0.049465,0.647497,-1.344691
-0.075800,0.025056,0.289356,0.373137,-0.253192,-1.102520,-0.049465,0.647497,-1.344691
0.020708,0.023812,-0.215177,0.387613,0.451765,-1.113123,0.045764,0.157959,-0.650755
0.021953,0.025457,-0.229653,0.381942,0.462368,-1.095847,0.045764,0.157959,-0.650755
0.020307,0.027134,-0.223982,0.375780,0.445091,-1.078188,0.045764,0.157959,-0.650755
0.018631,0.028763,-0.217821,0.369790,0.427432,-1.061110,0.045764,0.157959,-0.650755
0.017002,0.030342,-0.211830,0.363984,0.410354,-1.044625,0.045764,0.157959,-0.650755
0.015422,0.031876,-0.206025,0.358360,0.393870,-1.028717,0.045764,0.157959,-0.650755
0.013888,0.033367,-0.200400,0.352910,0.377962,-1.013368,0.045764,0.157959,-0.650755
0.012398,0.034816,-0.194951,0.347630,0.362612,-0.998560,0.045764,0.157959,-0.650755
0.010948,0.036227,-0.189671,0.342514,0.347804,-0.984277,0.045764,0.157959,-0.650755
0.009537,0.037604,-0.184554,0.337557,0.333521,-0.970503,0.045764,0.157959,-0.650755
-0.070028,0.038946,0.150217,0.332754,-0.588641,-0.957221,-0.032425,0.487773,-1.559144
-0.071371,0.037913,0.155020,0.341283,-0.601923,-0.980555,-0.032425,0.487773,-1.559144
-0.070337,0.036849,0.146490,0.349952,-0.578589,-1.004355,-0.032425,0.487773,-1.559144
-0.069274,0.035836,0.137821,0.358332,-0.554789,-1.027341,-0.032425,0.487773,-1.559144
-0.068261,0.034874,0.129442,0.366418,-0.531803,-1.049498,-0.032425,0.487773,-1.559144
-0.067299,0.033961,0.121356,0.374219,-0.509646,-1.070852,-0.032425,0.487773,-1.559144
-0.066385,0.033093,0.113555,0.381744,-0.488292,-1.091428,-0.032425,0.487773,-1.559144
-0.065518,0.032268,0.106029,0.389004,-0.467716,-1.111250,-0.032425,0.487773,-1.559144
-0.064693,0.031483,0.098770,0.396005,-0.447894,-1.130343,-0.032425,0.487773,-1.559144
-0.063908,0.030735,0.091768,0.402757,-0.428801,-1.148730,-0.032425,0.487773,-1.559144
0.005310,0.030023,0.282730,0.409267,0.027361,-1.166434,0.036045,0.685487,-1.121370
0.006022,0.031397,0.276220,0.423403,0.045065,-1.166162,0.036045,0.685487,-1.121370
0.004648,0.032803,0.262084,0.437308,0.044792,-1.165252,0.036045,0.685487,-1.121370
0.003243,0.034182,0.248179,0.450742,0.043883,-1.164330,0.036045,0.685487,-1.121370
0.001863,0.035535,0.234745,0.463711,0.042961,-1.163416,0.036045,0.685487,-1.121370
0.000510,0.036860,0.221776,0.476232,0.042046,-1.162510,0.036045,0.685487,-1.121370
-0.000815,0.038159,0.209256,0.488317,0.041141,-1.161614,0.036045,0.685487,-1.121370
-0.002114,0.039430,0.197170,0.499982,0.040245,-1.160729,0.036045,0.685487,-1.121370
-0.003385,0.040674,0.185506,0.511239,0.039359,-1.159854,0.036045,0.685487,-1.121370
-0.004629,0.041891,0.174249,0.522101,0.038485,-1.158991,0.036045,0.685487,-1.121370
-0.001479,0.043082,0.033903,0.532582,0.049518,-1.158139,0.040412,0.556005,-1.109472
-0.002670,0.044378,0.023422,0.537512,0.048667,-1.156839,0.040412,0.556005,-1.109472
-0.003966,0.045649,0.018493,0.542085,0.047367,-1.155552,0.040412,0.556005,-1.109472
-0.005236,0.046892,0.013920,0.546481,0.046079,-1.154293,0.040412,0.556005,-1.109472
-0.006480,0.048108,0.009524,0.550711,0.044821,-1.153063,0.040412,0.556005,-1.109472
-0.007696,0.049299,0.005294,0.554781,0.043590,-1.151860,0.040412,0.556005,-1.109472
-0.008886,0.050463,0.001224,0.558696,0.042388,-1.150686,0.040412,0.556005,-1.109472
-0.010051,0.051602,-0.002692,0.562462,0.041214,-1.149540,0.040412,0.556005,-1.109472
-0.011190,0.052716,-0.006457,0.566083,0.040068,-1.148421,0.040412,0.556005,-1.109472
-0.012304,0.053806,-0.010078,0.569563,0.038949,-1.147329,0.040412,0.556005,-1.109472
-0.102371,0.054872,-0.160547,0.572909,-0.261772,-1.146263,-0.048566,0.409016,-1.409101
-0.103437,0.053245,-0.163893,0.570271,-0.262838,-1.156873,-0.048566,0.409016,-1.409101
-0.101810,0.051595,-0.161255,0.567504,-0.252228,-1.167508,-0.048566,0.409016,-1.409101
-0.100160,0.049981,-0.158488,0.564804,-0.241593,-1.177764,-0.048566,0.409016,-1.409101
-0.098546,0.048403,-0.155788,0.562173,-0.231337,-1.187640,-0.048566,0.409016,-1.409101
-0.096969,0.046860,-0.153157,0.559610,-0.221461,-1.197148,-0.048566,0.409016,-1.409101
-0.095426,0.045351,-0.150595,0.557114,-0.211953,-1.206300,-0.048566,0.409016,-1.409101
-0.093916,0.043874,-0.148098,0.554681,-0.202801,-1.215107,-0.048566,0.409016,-1.409101
-0.092439,0.042428,-0.145665,0.552310,-0.193994,-1.223582,-0.048566,0.409016,-1.409101
-0.090994,0.041012,-0.143294,0.549998,-0.185519,-1.231736,-0.048566,0.409016,-1.409101
-0.023061,0.039625,-0.177884,0.547746,-0.067959,-1.239578,0.017952,0.372114,-1.299694
-0.021674,0.040262,-0.175631,0.544036,-0.060116,-1.242971,0.017952,0.372114,-1.299694
-0.022310,0.040925,-0.171922,0.540380,-0.056723,-1.246072,0.017952,0.372114,-1.299694
-0.022974,0.041576,-0.168265,0.536828,-0.053622,-1.249036,0.017952,0.372114,-1.299694
-0.023624,0.042212,-0.164714,0.533380,-0.050659,-1.251871,0.017952,0.372114,-1.299694
-0.024261,0.042835,-0.161266,0.530032,-0.047823,-1.254584,0.017952,0.372114,-1.299694
-0.024884,0.043444,-0.157918,0.526782,-0.045110,-1.257179,0.017952,0.372114,-1.299694
-0.025493,0.044040,-0.154667,0.523625,-0.042515,-1.259661,0.017952,0.372114,-1.299694
-0.026088,0.044621,-0.151511,0.520560,-0.040034,-1.262033,0.017952,0.372114,-1.299694
-0.026670,0.045190,-0.148445,0.517583,-0.037662,-1.264299,0.017952,0.372114,-1.299694
-0.038707,0.045746,0.135987,0.514691,0.583006,-1.266464,0.006482,0.653570,-0.681293
-0.039263,0.045945,0.138879,0.523148,0.585172,-1.243762,0.006482,0.653570,-0.681293
-0.039463,0.046132,0.130422,0.531685,0.562469,-1.220966,0.006482,0.653570,-0.681293
-0.039650,0.046289,0.121884,0.539933,0.539673,-1.198945,0.006482,0.653570,-0.681293
-0.039806,0.046414,0.113637,0.547889,0.517652,-1.177704,0.006482,0.653570,-0.681293
-0.039932,0.046512,0.105681,0.555562,0.496411,-1.157219,0.006482,0.653570,-0.681293
-0.040029,0.046583,0.098008,0.562961,0.475926,-1.137466,0.006482,0.653570,-0.681293
-0.040101,0.046632,0.090608,0.570096,0.456173,-1.118423,0.006482,0.653570,-0.681293
-0.040149,0.046659,0.083473,0.576975,0.437130,-1.100067,0.006482,0.653570,-0.681293
-0.040177,0.046667,0.076595,0.583606,0.418774,-1.082378,0.006482,0.653570,-0.681293
-0.041110,0.046658,-0.030711,0.589998,-0.151492,-1.065333,0.005558,0.552895,-1.233870
-0.041100,0.046605,-0.037103,0.592130,-0.168537,-1.071012,0.005558,0.552895,-1.233870
-0.041048,0.046539,-0.039235,0.594038,-0.162857,-1.077296,0.005558,0.552895,-1.233870
-0.040981,0.046483,-0.041143,0.595860,-0.156574,-1.083392,0.005558,0.552895,-1.233870
-0.040926,0.046439,-0.042965,0.597604,-0.150477,-1.089283,0.005558,0.552895,-1.233870
-0.040882,0.046407,-0.044710,0.599273,-0.144587,-1.094972,0.005558,0.552895,-1.233870
-0.040849,0.046384,-0.046378,0.600868,-0.138897,-1.100467,0.005558,0.552895,-1.233870
-0.040827,0.046372,-0.047973,0.602393,-0.133403,-1.105772,0.005558,0.552895,-1.233870
-0.040814,0.046367,-0.049498,0.603849,-0.128098,-1.110894,0.005558,0.552895,-1.233870
-0.040810,0.046371,-0.050955,0.605240,-0.122976,-1.115837,0.005558,0.552895,-1.233870
-0.036332,0.046381,-0.208804,0.606567,-0.193684,-1.120608,0.010039,0.396436,-1.309521
-0.036343,0.046533,-0.210131,0.601574,-0.188913,-1.128252,0.010039,0.396436,-1.309521
-0.036494,0.046690,-0.205138,0.596522,-0.181269,-1.135733,0.010039,0.396436,-1.309521
-0.036651,0.046853,-0.200086,0.591616,-0.173787,-1.142951,0.010039,0.396436,-1.309521
-0.036814,0.047021,-0.195180,0.586858,-0.166570,-1.149909,0.010039,0.396436,-1.309521
-0.036982,0.047193,-0.190423,0.582245,-0.159612,-1.156616,0.010039,0.396436,-1.309521
-0.037155,0.047370,-0.185809,0.577771,-0.152904,-1.163080,0.010039,0.396436,-1.309521
-0.037331,0.047549,-0.181335,0.573431,-0.146441,-1.169308,0.010039,0.396436,-1.309521
-0.037510,0.047730,-0.176996,0.569222,-0.140212,-1.175308,0.010039,0.396436,-1.309521
-0.037691,0.047912,-0.172787,0.565140,-0.134212,-1.181087,0.010039,0.396436,-1.309521
-0.057366,0.048096,-0.250000,0.561181,0.144414,-1.186653,-0.009453,0.315141,-1.036674
-0.057549,0.047695,-0.246040,0.554092,0.149979,-1.181041,-0.009453,0.315141,-1.036674
-0.057148,0.047294,-0.238951,0.547118,0.144367,-1.175229,-0.009453,0.315141,-1.036674
-0.056747,0.046891,-0.231978,0.540362,0.138555,-1.169608,-0.009453,0.315141,-1.036674
-0.056344,0.046485,-0.225221,0.533819,0.132934,-1.164183,-0.009453,0.315141,-1.036674
-0.055938,0.046078,-0.218678,0.527482,0.127509,-1.158949,-0.009453,0.315141,-1.036674
-0.055531,0.045669,-0.212341,0.521346,0.122275,-1.153900,-0.009453,0.315141,-1.036674
-0.055122,0.045260,-0.206205,0.515403,0.117226,-1.149030,-0.009453,0.315141,-1.036674
-0.054713,0.044851,-0.200262,0.509648,0.112356,-1.144334,-0.009453,0.315141,-1.036674
-0.054304,0.044442,-0.194507,0.504075,0.107660,-1.139806,-0.009453,0.315141,-1.036674
-0.042899,0.044034,0.039717,0.498677,0.121949,-1.135441,0.001543,0.543791,-1.017857
-0.042491,0.043959,0.045114,0.502597,0.117584,-1.130507,0.001543,0.543791,-1.017857
-0.042416,0.043886,0.041194,0.506682,0.112651,-1.125726,0.001543,0.543791,-1.017857
-0.042343,0.043811,0.037109,0.510629,0.107869,-1.121118,0.001543,0.543791,-1.017857
-0.042267,0.043732,0.033162,0.514433,0.103261,-1.116678,0.001543,0.543791,-1.017857
-0.042189,0.043651,0.029358,0.518099,0.098822,-1.112402,0.001543,0.543791,-1.017857
-0.042108,0.043568,0.025693,0.521629,0.094545,-1.108284,0.001543,0.543791,-1.017857
-0.042025,0.043484,0.022162,0.525031,0.090427,-1.104318,0.001543,0.543791,-1.017857
-0.041940,0.043397,0.018761,0.528306,0.086461,-1.100500,0.001543,0.543791,-1.017857
-0.041854,0.043310,0.015485,0.531460,0.082643,-1.096825,0.001543,0.543791,-1.017857
-0.082356,0.043222,-0.298830,0.534497,-0.141114,-1.093289,-0.039046,0.232630,-1.237940
-0.082268,0.041915,-0.301866,0.524961,-0.144651,-1.098591,-0.039046,0.232630,-1.237940
-0.080961,0.040608,-0.292331,0.515315,-0.139348,-1.104022,-0.039046,0.232630,-1.237940
-0.079654,0.039331,-0.282685,0.505969,-0.133917,-1.109276,-0.039046,0.232630,-1.237940
-0.078377,0.038084,-0.273338,0.496925,-0.128664,-1.114347,-0.039046,0.232630,-1.237940
-0.077130,0.036867,-0.264294,0.488174,-0.123593,-1.119241,-0.039046,0.232630,-1.237940
-0.075913,0.035679,-0.255544,0.479708,-0.118699,-1.123964,-0.039046,0.232630,-1.237940
-0.074725,0.034522,-0.247077,0.471517,-0.113976,-1.128520,-0.039046,0.232630,-1.237940
-0.073568,0.033396,-0.238886,0.463593,-0.109420,-1.132914,-0.039046,0.232630,-1.237940
-0.072442,0.032299,-0.230962,0.455927,-0.105025,-1.137153,-0.039046,0.232630,-1.237940
-0.057141,0.031231,0.130353,0.448511,0.124162,-1.141239,-0.024842,0.586279,-1.012991
-0.056073,0.030617,0.137769,0.455484,0.128248,-1.136206,-0.024842,0.586279,-1.012991
-0.055459,0.030030,0.130796,0.462690,0.123215,-1.131030,-0.024842,0.586279,-1.012991
-0.054872,0.029454,0.123589,0.469664,0.118039,-1.126028,-0.024842,0.586279,-1.012991
-0.054296,0.028888,0.116615,0.476397,0.113037,-1.121205,-0.024842,0.586279,-1.012991
-0.053730,0.028332,0.109882,0.482898,0.108215,-1.116556,-0.024842,0.586279,-1.012991
-0.053174,0.027787,0.103382,0.489172,0.103566,-1.112076,-0.024842,0.586279,-1.012991
-0.052629,0.027253,0.097107,0.495229,0.099085,-1.107758,-0.024842,0.586279,-1.012991
-0.052095,0.026733,0.091050,0.501075,0.094767,-1.103597,-0.024842,0.586279,-1.012991
-0.051575,0.026225,0.085204,0.506717,0.090606,-1.099589,-0.024842,0.586279,-1.012991
0.045735,0.025732,0.140123,0.512162,0.214292,-1.095728,0.071960,0.646840,-0.885297
0.046229,0.028156,0.134678,0.519853,0.210431,-1.087104,0.071960,0.646840,-0.885297
0.043805,0.030595,0.126986,0.527362,0.201807,-1.078621,0.071960,0.646840,-0.885297
0.041366,0.032992,0.119478,0.534610,0.193323,-1.070443,0.071960,0.646840,-0.885297
0.038968,0.035349,0.112229,0.541605,0.185146,-1.062567,0.071960,0.646840,-0.885297
0.036611,0.037665,0.105235,0.548353,0.177270,-1.054983,0.071960,0.646840,-0.885297
0.034295,0.039943,0.098486,0.554864,0.169686,-1.047681,0.071960,0.646840,-0.885297
0.032017,0.042184,0.091976,0.561145,0.162384,-1.040653,0.071960,0.646840,-0.885297
0.029776,0.044388,0.085695,0.567203,0.155355,-1.033888,0.071960,0.646840,-0.885297
0.027572,0.046558,0.079637,0.573045,0.148591,-1.027378,0.071960,0.646840,-0.885297
-0.070153,0.048693,0.135705,0.578680,-0.000409,-1.021116,-0.023595,0.708750,-1.027787
-0.072288,0.047928,0.130070,0.586545,-0.006671,-1.020556,-0.023595,0.708750,-1.027787
-0.071523,0.047131,0.122205,0.594214,-0.007231,-1.020225,-0.023595,0.708750,-1.027787
-0.070726,0.046359,0.114536,0.601618,-0.007562,-1.019925,-0.023595,0.708750,-1.027787
-0.069954,0.045612,0.107132,0.608763,-0.007863,-1.019648,-0.023595,0.708750,-1.027787
-0.069207,0.044890,0.099987,0.615657,-0.008139,-1.019395,-0.023595,0.708750,-1.027787
-0.068486,0.044193,0.093093,0.622309,-0.008392,-1.019163,-0.023595,0.708750,-1.027787
-0.067789,0.043520,0.086441,0.628727,-0.008625,-1.018951,-0.023595,0.708750,-1.027787
-0.067116,0.042871,0.080024,0.634917,-0.008837,-1.018758,-0.023595,0.708750,-1.027787
-0.066466,0.042245,0.073833,0.640889,-0.009030,-1.018583,-0.023595,0.708750,-1.027787
-0.082369,0.041641,0.238397,0.646648,0.219061,-1.018425,-0.040125,0.879285,-0.799522
-0.081766,0.040565,0.232638,0.659014,0.218903,-1.009105,-0.040125,0.879285,-0.799522
-0.080689,0.039511,0.220271,0.671182,0.209584,-0.999800,-0.040125,0.879285,-0.799522
-0.079636,0.038480,0.208103,0.682938,0.200279,-0.990829,-0.040125,0.879285,-0.799522
-0.078604,0.037470,0.196348,0.694286,0.191308,-0.982192,-0.040125,0.879285,-0.799522
-0.077594,0.036482,0.184999,0.705242,0.182670,-0.973876,-0.040125,0.879285,-0.799522
-0.076607,0.035516,0.174044,0.715817,0.174355,-0.965873,-0.040125,0.879285,-0.799522
-0.075641,0.034573,0.163469,0.726023,0.166351,-0.958171,-0.040125,0.879285,-0.799522
-0.074698,0.033652,0.153262,0.735873,0.158650,-0.950761,-0.040125,0.879285,-0.799522
-0.073776,0.032753,0.143413,0.745378,0.151240,-0.943633,-0.040125,0.879285,-0.799522
-0.002584,0.031876,-0.006612,0.754549,-0.304895,-0.936778,0.030169,0.738766,-1.248528
-0.001707,0.033130,-0.015783,0.757826,-0.311750,-0.948393,0.030169,0.738766,-1.248528
-0.002962,0.034406,-0.019061,0.760792,-0.300135,-0.960267,0.030169,0.738766,-1.248528
-0.004238,0.035686,-0.022026,0.763636,-0.288261,-0.971750,0.030169,0.738766,-1.248528
-0.005517,0.036968,-0.024870,0.766367,-0.276778,-0.982834,0.030169,0.738766,-1.248528
-0.006799,0.038251,-0.027602,0.768991,-0.265694,-0.993531,0.030169,0.738766,-1.248528
-0.008082,0.039534,-0.030225,0.771509,-0.254997,-1.003852,0.030169,0.738766,-1.248528
-0.009365,0.040816,-0.032743,0.773926,-0.244676,-1.013809,0.030169,0.738766,-1.248528
-0.010647,0.042095,-0.035160,0.776245,-0.234719,-1.023413,0.030169,0.738766,-1.248528
-0.011926,0.043370,-0.037479,0.778469,-0.225116,-1.032674,0.030169,0.738766,-1.248528
0.041353,0.044640,0.245431,0.780602,0.212373,-1.041603,0.084723,1.023900,-0.820301
0.040084,0.047539,0.243298,0.794048,0.221302,-1.033279,0.084723,1.023900,-0.820301
0.037184,0.050432,0.229852,0.807406,0.212978,-1.024645,0.084723,1.023900,-0.820301
0.034291,0.053269,0.216494,0.820307,0.204344,-1.016301,0.084723,1.023900,-0.820301
0.031454,0.056050,0.203593,0.832755,0.196000,-1.008258,0.084723,1.023900,-0.820301
0.028673,0.058777,0.191145,0.844764,0.187957,-1.000507,0.084723,1.023900,-0.820301
0.025946,0.061449,0.179136,0.856348,0.180206,-0.993039,0.084723,1.023900,-0.820301
0.023274,0.064070,0.167552,0.867521,0.172738,-0.985845,0.084723,1.023900,-0.820301
0.020653,0.066639,0.156380,0.878295,0.165544,-0.978915,0.084723,1.023900,-0.820301
0.018084,0.069159,0.145605,0.888686,0.158614,-0.972242,0.084723,1.023900,-0.820301
-0.079211,0.071629,0.139333,0.898703,-0.092843,-0.965817,-0.010053,1.028019,-1.065085
-0.081682,0.071209,0.129316,0.908496,-0.099268,-0.969022,-0.010053,1.028019,-1.065085
-0.081261,0.070741,0.119523,0.917938,-0.096063,-0.972454,-0.010053,1.028019,-1.065085
-0.080794,0.070288,0.110081,0.927041,-0.092631,-0.975783,-0.010053,1.028019,-1.065085
-0.080341,0.069850,0.100978,0.935816,-0.089302,-0.979002,-0.010053,1.028019,-1.065085
-0.079903,0.069427,0.092203,0.944274,-0.086083,-0.982113,-0.010053,1.028019,-1.065085
-0.079480,0.069017,0.083745,0.952425,-0.082972,-0.985119,-0.010053,1.028019,-1.065085
-0.079070,0.068620,0.075594,0.960279,-0.079965,-0.988024,-0.010053,1.028019,-1.065085
-0.078673,0.068235,0.067740,0.967846,-0.077061,-0.990830,-0.010053,1.028019,-1.065085
-0.078288,0.067861,0.060173,0.975135,-0.074254,-0.993541,-0.010053,1.028019,-1.065085
0.021803,0.067499,-0.143967,0.982156,0.058089,-0.996158,0.089665,0.831168,-0.935452
0.022166,0.070138,-0.150987,0.981052,0.060707,-0.993964,0.089665,0.831168,-0.935452
0.019527,0.072787,-0.149884,0.979696,0.058513,-0.991686,0.089665,0.831168,-0.935452
0.016878,0.075387,-0.148527,0.978351,0.056234,-0.989484,0.089665,0.831168,-0.935452
0.014277,0.077940,-0.147183,0.977026,0.054033,-0.987363,0.089665,0.831168,-0.935452
0.011725,0.080444,-0.145858,0.975721,0.051911,-0.985318,0.089665,0.831168,-0.935452
0.009221,0.082901,-0.144553,0.974436,0.049866,-0.983348,0.089665,0.831168,-0.935452
0.006764,0.085311,-0.143267,0.973169,0.047896,-0.981450,0.089665,0.831168,-0.935452
0.004353,0.087675,-0.142000,0.971920,0.045998,-0.979621,0.089665,0.831168,-0.935452
0.001989,0.089994,-0.140752,0.970689,0.044170,-0.977860,0.089665,0.831168,-0.935452
-0.087012,0.092267,-0.066214,0.969476,0.143620,-0.976164,0.002982,0.904476,-0.834240
-0.089285,0.091896,-0.065000,0.971201,0.141924,-0.970102,0.002982,0.904476,-0.834240
-0.088914,0.091481,-0.066725,0.972942,0.135862,-0.964104,0.002982,0.904476,-0.834240
-0.088499,0.091063,-0.068466,0.974605,0.129864,-0.958322,0.002982,0.904476,-0.834240
-0.088081,0.090643,-0.070130,0.976190,0.124082,-0.952753,0.002982,0.904476,-0.834240
-0.087661,0.090222,-0.071714,0.977699,0.118513,-0.947391,0.002982,0.904476,-0.834240
-0.087239,0.089799,-0.073223,0.979135,0.113151,-0.942229,0.002982,0.904476,-0.834240
-0.086816,0.089375,-0.074659,0.980500,0.107989,-0.937261,0.002982,0.904476,-0.834240
-0.086392,0.088950,-0.076025,0.981797,0.103021,-0.932479,0.002982,0.904476,-0.834240
-0.085968,0.088525,-0.077322,0.983028,0.098239,-0.927879,0.002982,0.904476,-0.834240
-0.060994,0.088100,0.064466,0.984195,-0.248210,-0.923454,0.027532,1.047494,-1.176089
-0.060569,0.088412,0.063299,0.991033,-0.252636,-0.932976,0.027532,1.047494,-1.176089
-0.060880,0.088724,0.056461,0.997812,-0.243113,-0.942661,0.027532,1.047494,-1.176089
-0.061193,0.089038,0.049682,1.004347,-0.233428,-0.952023,0.027532,1.047494,-1.176089
-0.061506,0.089354,0.043147,1.010640,-0.224066,-0.961055,0.027532,1.047494,-1.176089
-0.061822,0.089670,0.036854,1.016699,-0.215034,-0.969769,0.027532,1.047494,-1.176089
-0.062138,0.089986,0.030795,1.022532,-0.206320,-0.978173,0.027532,1.047494,-1.176089
-0.062455,0.090301,0.024962,1.028147,-0.197916,-0.986277,0.027532,1.047494,-1.176089
-0.062770,0.090614,0.019348,1.033549,-0.189812,-0.994091,0.027532,1.047494,-1.176089
-0.063083,0.090925,0.013945,1.038747,-0.181998,-1.001623,0.027532,1.047494,-1.176089
-0.105160,0.091231,0.112765,1.043747,0.771448,-1.008882,-0.014236,1.151512,-0.230175
-0.105467,0.090280,0.107765,1.052713,0.778707,-0.977854,-0.014236,1.151512,-0.230175
-0.104516,0.089324,0.098799,1.061496,0.747679,-0.946569,-0.014236,1.151512,-0.230175
-0.103560,0.088346,0.090017,1.069964,0.716395,-0.916366,-0.014236,1.151512,-0.230175
-0.102581,0.087345,0.081548,1.078125,0.686191,-0.887252,-0.014236,1.151512,-0.230175
-0.101580,0.086324,0.073387,1.085988,0.657077,-0.859193,-0.014236,1.151512,-0.230175
-0.100559,0.085286,0.065524,1.093563,0.629019,-0.832158,-0.014236,1.151512,-0.230175
-0.099521,0.084233,0.057950,1.100859,0.601983,-0.806112,-0.014236,1.151512,-0.230175
-0.098469,0.083169,0.050654,1.107885,0.575937,-0.781024,-0.014236,1.151512,-0.230175
-0.097405,0.082096,0.043627,1.114651,0.550849,-0.756864,-0.014236,1.151512,-0.230175
-0.069117,0.081015,-0.262267,1.121164,0.022366,-0.733601,0.012978,0.852384,-0.734498
-0.068037,0.080747,-0.268780,1.115503,-0.000897,-0.731511,0.012978,0.852384,-0.734498
-0.067768,0.080475,-0.263119,1.109608,-0.002987,-0.730261,0.012978,0.852384,-0.734498
-0.067496,0.080208,-0.257224,1.103871,-0.004237,-0.729114,0.012978,0.852384,-0.734498
-0.067230,0.079948,-0.251487,1.098301,-0.005384,-0.728042,0.012978,0.852384,-0.734498
-0.066970,0.079695,-0.245917,1.092891,-0.006456,-0.727041,0.012978,0.852384,-0.734498
-0.066717,0.079448,-0.240507,1.087637,-0.007457,-0.726108,0.012978,0.852384,-0.734498
-0.066470,0.079207,-0.235253,1.082534,-0.008390,-0.725240,0.012978,0.852384,-0.734498
-0.066229,0.078972,-0.230150,1.077578,-0.009258,-0.724432,0.012978,0.852384,-0.734498
-0.065994,0.078742,-0.225194,1.072763,-0.010066,-0.723683,0.012978,0.852384,-0.734498
-0.075222,0.078517,0.096224,1.068086,0.081573,-0.722989,0.003521,1.168987,-0.642110
-0.074996,0.078013,0.100901,1.076196,0.080879,-0.718611,0.003521,1.168987,-0.642110
-0.074492,0.077512,0.092791,1.084435,0.076501,-0.714284,0.003521,1.168987,-0.642110
-0.073992,0.077017,0.084552,1.092388,0.072174,-0.710134,0.003521,1.168987,-0.642110
-0.073497,0.076527,0.076599,1.100050,0.068024,-0.706161,0.003521,1.168987,-0.642110
-0.073007,0.076042,0.068937,1.107431,0.064051,-0.702356,0.003521,1.168987,-0.642110
-0.072521,0.075561,0.061556,1.114539,0.060246,-0.698714,0.003521,1.168987,-0.642110
-0.072040,0.075085,0.054448,1.121385,0.056604,-0.695229,0.003521,1.168987,-0.642110
-0.071564,0.074614,0.047603,1.127975,0.053119,-0.691895,0.003521,1.168987,-0.642110
-0.071093,0.074147,0.041012,1.134320,0.049785,-0.688706,0.003521,1.168987,-0.642110
-0.048612,0.073686,-0.418236,1.140426,0.319010,-0.685657,0.025536,0.716084,-0.369697
-0.048150,0.073890,-0.424342,1.128208,0.315960,-0.671945,0.025536,0.716084,-0.369697
-0.048354,0.074098,-0.412124,1.115766,0.302248,-0.658362,0.025536,0.716084,-0.369697
